<<<<<<< HEAD
,Date,News
42,2018-02-12,"russia threatens to block youtube and instagram, after complaints from an oligarch u.s. and russia revive cold-war game of provocative street names visiting egypt, tillerson is silent on its wave of repression italy’s far right targets a museum discount for arabic speakers ibrahim prize for african leadership goes to liberia’s ellen johnson sirleaf in iran, environmentalists are now seen as spies ex-president of georgia is seized at restaurant in ukraine, and deported to poland oxfam executive quits as furor grows over misconduct a nearly invisible oil spill threatens some of asia’s richest fisheries trudeau to meet with family of fatally shot cree man"
43,2018-02-13,guatemala arrests ex-president and his finance minister in corruption case besieged rohingya face ‘crisis within the crisis’: deadly floods ex-coach for english soccer teams convicted of molesting child players pakistani taliban say deputy leader was killed in u.s. airstrike corruption charges suggested for netanyahu iraq wants $88 billion for rebuilding. allies offer a fraction of that. dozens of russians are believed killed in u.s.-backed syria attack julian assange’s arrest warrant is again upheld by u.k. judge south korean court sentences ex-president’s confidante to 20 years a.n.c. tells jacob zuma to step down as south africa’s president
44,2018-02-14,"jacob zuma’s legacy is a weakened south africa ‘enough with that desolate, overheated outback stuff.’ jacob zuma resigns as south africa’s president maldives crisis could stir trouble between china and india german coalition deal has both sides sour, even before the ink dries hoping for $100 billion to rebuild, iraq got less than a third israeli prime ministers’ struggles with corruption: a timeline jordan, a pivotal arab ally, gets more u.s. aid despite rancor over jerusalem ‘you can’t ban love’: pakistanis defy a valentine’s day prohibition u.s. may seek to put pakistan on terrorism-finance list"
45,2018-02-15,"el salvador frees woman imprisoned for decade under abortion ban in netanyahu’s israel, the divisiveness is now all about him diplomats in cuba suffered brain injuries. experts still don’t know why. new south africa leader faces old question: is there will to fight corruption? russia blocks aleksei navalny’s website, after his inquiry into an oligarch most north koreans can’t actually watch the olympic games what to give up for lent? smoking? cursing? how about plastic? do you live in south africa? we want to hear from you ethiopia’s prime minister resigns amid political turmoil more afghan civilians being deliberately targeted, u.n. says"
46,2018-02-16,"citing hostility, leader of anti-corruption panel in honduras resigns canadian olympic success, a #metoo event and saskatoon: the canada letter as kenya political stalemate drags on, u.s. becomes a target yevgeny prigozhin, russian oligarch indicted by u.s., is known as ‘putin’s cook’ final resting place for danish prince who yearned to be king: not beside the queen brazil’s military is put in charge of security in rio de janeiro turkey and u.s. in talks on worsening syria crisis for 8 days, syria felt more like world war iii with blackface and monkey suit, chinese gala on africa causes uproar milorad dodik wants to carve up bosnia. peacefully, if possible"
47,2018-02-17,"4 israelis hurt by bomb set in flag at gaza fence, igniting night of fighting in japan, a liberal maverick is seeking to lead a conservative party a drifting ukip ousts leader at center of racism row pakistan serial killer sentenced to death for murder and rape of girl, 7 brazil looks to crack down on fake news ahead of bitter election fierce but frail, malaysia’s mahathir, 92, aims to topple protégé russian trolls were sloppy, but indictment still ‘points at the kremlin’ fire strikes hallowed site in tibet, the jokhang temple in lhasa trump’s national security chief calls russian interference ‘incontrovertible’ theresa may, in munich, calls for swift security pact and offers concession"
48,2018-02-18,"inside the russian troll factory: zombies and a breakneck pace russian meddling was a drop in an ocean of american-made discord a dance for tibetan new year, then 17 hours in custody in australia, staying loyal to taiwan can mean losing a job catalan politician leaves for switzerland days before court date how the e.u.’s migrant crisis reached the streets of brussels u.s. revives concerns about european defense plans, rattling nato allies isis claims deadly attack on church in russian region of dagestan second afghan governor defies kabul order to resign, adding to u.s. headache netanyahu to iran: ‘do not test israel’s resolve’"
49,2018-02-19,"kurdish syria, where the fallen find fame rhodes scholarships go global as students from anywhere now qualify in ukraine, corruption is now undermining the military with 10 million acres in patagonia, a national park system is born there’s a persistent hum in this canadian city, and no one knows why iran plane crash leads to search-and-rescue effort at 14,500 feet american is charged with stealing terra-cotta warrior’s thumb oxfam says workers in haiti threatened witness to misconduct a director’s apology adds momentum to south korea’s #metoo movement iran, deeply embedded in syria, expands ‘axis of resistance’"
50,2018-02-20,"minnie driver calls for ‘truth and reconciliation’ model to combat sexual assault new netanyahu corruption allegations: the details abbas spars with israel at u.n., as kushner listens on a defender of assange says she’s fighting for all using night-vision goggles, taliban stage lethal attack is israel a model when it comes to guns, as mike huckabee says? kfc has a problem in britain: not enough chicken cape town pushes back ‘day zero’ as residents conserve water poland broke law by logging ancient forest, e.u. court official says 5 security officers in iran killed in clashes with dervishes"
51,2018-02-21,"pakistan’s top court rules ousted leader can’t head political party spanish artwork denounced political ‘persecution.’ it was ordered removed. boko haram storms girls’ school in nigeria, renewing fears u.k.’s governing party is clashing over ‘brexit.’ again. outrage as 2nd bus plunges off cliff in peru, killing dozens a bombing in northern myanmar signals strife beyond the rohingya ireland tells state-run schools: stop steering pupils to religion class a greyhound racetrack meets its demise top aide to netanyahu turns state witness as graft cases multiply bahrain activist gets 5-year sentence for ‘insulting’ tweets"
52,2018-02-22,"blocked by russia, u.n. fails to pass syria cease-fire resolution syrian militias enter afrin, dealing a setback to turkey with dozens of schoolgirls missing in nigeria, angry parents demand answers as donald trump jr. drums up business in india, some ask what’s being sold ‘a president i can be proud of’: south africans express their hopes macron aims to keep migrants, and far right, at bay in france pair of killings tests hindu-muslim unity in a pakistani desert town kremlin opponent aleksei navalny is briefly detained for organizing protests greece approves bribery investigation involving political elite rescuing migrants fleeing through the frozen alps"
53,2018-02-23,"france’s new michelin guide: more fraternité than égalité france toughens stance in combating radicals in prisons and schools can a canadian carry off bollywood style? justin trudeau finds out a curling collapse amid olympic success: the canada letter degas painting, stolen in 2009, is found on bus near paris hard-line supporter of israel offers to pay for u.s. embassy in jerusalem u.k. moves toward making adults presumed organ donors 1893: ulster men prepare for civil war, planning mass bank withdrawal to buy arms from kfc, a 3-letter apology for its u.k. chicken crisis a russian master of the ‘dark side’ in film"
54,2018-02-24,"u.n. security council votes in favor of syria cease-fire after week of bloodshed saving koalas, and other marsupials, with milk almost as good as mom’s if trump rips up nafta, canada may shrug, not shudder women are free, and armed, in kurdish-controlled northern syria european ex-officials deny being paid by manafort to lobby for ukraine speeding car plows into students in india, killing at least 9 anti-fascist protesters rally in italy as mussolini’s heirs gain ground wave of taliban attacks kills at least 20 afghan soldiers malaysia’s leader stirs up a tempest in a quinoa bowl raised by isis, returned to chechnya: ‘these children saw terrible things’"
55,2018-02-25,"retire at 55? in brazil, it’s the norm. but can the good times last? at french outpost in african migrant hub, asylum for a select few despite u.n. cease-fire, syrian forces begin new attacks in rebel-held enclave in nigeria, another mass kidnapping stirs painful memories and anger can south korea’s leader turn an olympic truce into a lasting peace? ‘a bomb on the doorstep’: venezuela fishermen fight an oil giant kurdish leader is arrested in prague at turkey’s request north korea is willing to talk with u.s., south’s leader says china moves to let xi stay in power by abolishing term limit"
56,2018-02-26,"hungary’s opposition sees hope after orban’s candidate falls slovak journalist found shot to death at home snow falls in rome, and the eternal city takes a holiday erdogan tells a weeping girl, 6, she’d receive honors if martyred jeremy corbyn, backing a ‘soft’ brexit, takes aim at conservatives with xi’s power grab, china joins new era of strongmen angela merkel starts grooming successors, and one stands out ‘hell on earth’ in syria’s ghouta xi jinping thought explained: a new ideology for a new era ‘creepy’ interview quizzes new zealand’s prime minister on conception"
57,2018-02-27,"blacklisted iranian official stirs outrage at u.n. human rights council in germany’s car capital, the unthinkable: the right to ban cars xi jinping extends power, and china braces for a new cold war ‘humanitarian pause’ in syria: more fighting, more death tragedy at sea 3,000 miles away resonates in pakistani village czechs release top kurdish official despite turkish extradition request saudi king shakes up military and security leadership u.n. links north korea to syria’s chemical weapons program gay mardi gras in sydney goes corporate, clashing with activist roots trump opens door, just slightly, to talking with north korea"
58,2018-02-28,"poking and prodding democracy the mystery man who runs italy’s ‘five star’ from the shadows lies, damned lies, and one very misleading statistic from 2018: trump’s nomination for the nobel peace prize was apparently forged. twice. why can’t u.k. solve the irish border problem in brexit? hungary’s soros-backed university is reaccredited murdered slovak reporter sought to expose italian organized crime in peace overture, afghan president offers passports to taliban an arctic storm blows into britain snowstorm called ‘beast from the east’ sends britons scrambling"
59,2018-03-01,"carles puigdemont abandons bid for catalonia presidency poland and israel in tense talks over law likened to holocaust denial in vatican magazine exposé, nuns reveal their economic exploitation prince william will go to israel, in first official visit by a british royal confined on his last trip to saudi arabia, lebanon’s leader returns on better terms south korea tells u.s. it will send envoy to north korea q is for queuing: minting british traditions with new 10-pence coins germany says hackers infiltrated main government network after u.s.-based reporters exposed abuses, china seized their relatives not the worst hotel in the world, perhaps, but ‘the world is very big’"
60,2018-03-02,world’s longest-imprisoned journalist is freed in uzbekistan why italy’s insular election is more important than it looks hitting the road in quebec and looking for your guidance: the canada letter putin flaunted five powerful weapons. are they a threat? the 28-year-old socialist who could end the merkel era theresa may says u.k. has to face ‘hard facts’ on brexit the toys they carried: syrian children under siege militants carry out deadly attacks in burkina faso benjamin netanyahu is questioned in 3rd corruption case in israel prince harry and meghan markle invite members of public to wedding day
61,2018-03-03,"women could decide italy’s election, but they feel invisible police and protesters clash outside ukraine parliament lebanon’s prime minister posts smiling selfie with saudi crown prince netanyahu, under fire at home, seeks a warm embrace in u.s. thugs, leeches, shouting and shoving at trump hotel in panama cardinal george pell appears in court over ‘historical’ sexual abuse north korea, seeking ‘equal footing,’ rejects preconditions for u.s. talks need a north korean missile? call the cairo embassy the real face of war? it may be this boy in a pink sweater catalonia coalition splinters after puigdemont picks a successor"
62,2018-03-04,"europe once saw xi jinping as a hedge against trump. not anymore. state dept. was granted $120 million to fight russian meddling. it has spent $0. trash in the fjords? norway turns to drones ‘president for life’? trump’s remarks about xi find fans in china once-feared afghan warlord is still causing trouble, but talking peace in nigeria, pressure mounts on president to bow out of race u.s. aircraft carrier arrives in vietnam, with a message for china south korea names 2 envoys to meet with kim jong-un angela merkel averts crisis, forming government with s.p.d. again erdogan’s next target as he restricts turkey’s democracy: the internet"
63,2018-03-05,"former russian spy mysteriously falls ill in britain. again. korean political star falls as #metoo campaign grows a top trump fund-raiser says qatar hacked his email the keys to the kingdom: saudi women learn to drive pakistan elects first lower-caste hindu woman to senate behind public persona, the real xi jinping is a guarded secret panama hotel owner declares victory and trump’s name is removed netanyahu, visiting u.s., is stalked by legal troubles at home in montreal, a berlin wall of the mind? aid convoy reaches syria town, but fighting forces some trucks to return full"
64,2018-03-06,"iraq and saudi arabia come together just for kicks white house yet to approve danger pay for troops in niger, general says seeking to heal a rift, tillerson pledges new aid to africa sierra leone hopes election can move nation past its misfortunes belgian man convicted of ‘sexism in the public space,’ a first u.n. panel links russia to potential war crime in syria 2 ex-spies fell ill in britain. that’s where the stories diverge. russian military transport plane crashes in syria, killing 39 ‘i’ve never seen anything like this’: snow brings rural u.k. to a halt in poisoning of sergei skripal, russian ex-spy, u.k. sees cold war echoes"
65,2018-03-07,"kushner meets with mexican president, underscoring shift in u.s. diplomacy new u.s. embassy may be in jerusalem, but not in israel theresa may calls out ‘mansplaining’ in parliament. but was it? after 131 years, message in a bottle found on australian beach former russian spy poisoned by nerve agent, british police say pope paves way for sainthood for paul vi and archbishop óscar romero a farming town divided: do we want a nuclear site that brings jobs? u.s. holocaust museum revokes award to aung san suu kyi talks with north korea? china approves (no matter the outcome) turkey asks u.s. to stop kurds from shifting fighters to western syria"
66,2018-03-08,"under trump, u.s. launched 8 airstrikes against isis in libya. it disclosed 4. no dancing, no swaying: saudi pop concert comes with warning russia’s greatest problem in syria: its ally, president assad clocks slow in europe? blame kosovo-serbia row colombia rebel ends presidential campaign, in blow to peace process tillerson, in africa, dodges questions on vulgarity and trolling anti-muslim extremists retweeted by trump are convicted of hate crimes ex-russian spy ‘stable’ after nerve agent attack in u.k. wife of iranian-canadian who died in jail is barred from leaving iran international women’s day 2018: beyond #metoo, with pride, protests and pressure"
67,2018-03-09,"quebec doctors make a pay demand: don’t raise it he had the treasonous uncle killed, but he forgave the disloyal chef steve bannon is done wrecking the american establishment. now he wants to destroy europe’s. you spoke, we listened. our quebec road trip takes shape: the canada letter british investigators visit graves of russian ex-spy’s wife and son plumes seen at plutonium plant may belie kim’s disarmament talk trump’s tariff threat sends fear through a canadian steel town britain to sell jets to saudis despite conduct of yemen war he wouldn’t become an informant. now he’s headed for prison. hazaras protest after an isis attack kills 10 in kabul"
68,2018-03-10,"‘let them call you racists’: bannon’s pep talk to national front in chile, a billionaire takes the reins from a socialist, again syrian kurds: u.s. allies, but followers of leader jailed as terrorist trump’s unpredictability on trade and north korea opens a door for china with snap ‘yes’ in oval office, trump gambles on north korea what’s the world’s fastest-growing economy? ghana contends for the crown syrian rebels agree to evacuate qaeda-linked fighters from eastern ghouta as india’s tensions boil, even a statue of gandhi isn’t safe turning the rubble of china’s mass evictions into protest art in britain’s playgrounds, ‘bringing in risk’ to build resilience"
69,2018-03-11,"tillerson’s nairobi visit highlights proposed spending cuts ‘punish a muslim day’ letters rattle u.k. communities ‘never again’: fighting hate in a changing germany with tours of nazi camps marine le pen proposes new name for national front turkish plane crashes in iran, killing heiress and 7 friends ‘toxic culture’ stymies australian politics’ #metoo moment deported, and sticking out: ‘this ain’t home. america’s my home.’ after russian spy poisoning, britain tells public to wash clothes and use baby wipes a sudden promotion raises questions in the brussels bubble bono apologizes as accusations of bullying and abuse hit charity he co-founded"
70,2018-03-12,"in replay of aleppo, syrian army splits rebel redoubt in eastern ghouta u.s. braces for return of terrorist safe havens to afghanistan on the scene of nepal plane crash theresa may blames russia for nerve agent attack poisoning of russian ex-spy is ‘almost beyond comprehension,’ tillerson says britain blames moscow for poisoning of former russian spy not just a pretty facade, palermo’s opera is an anti-mafia symbol after murder and protests, slovak leaders struggle to keep power where might trump and kim jong-un meet? here are some possibilities ‘save me, save me’: scores dead in plane crash in nepal"
71,2018-03-13,"dozens leave besieged syrian enclave under evacuation deal tillerson’s firing had been expected, but it still stunned observers u.k. has weapons to use against russia, all with drawbacks the story of an afghan baby named donald trump burning king’s picture is free speech, european court warns spain toxic tea and other tales from an english tree war china unveils superagencies to fight pollution and other threats to party rule blast hits palestinian prime minister’s convoy in gaza a reporter rolled her eyes, and china’s internet broke the nerve agent too deadly to use, until someone did"
72,2018-03-14,"new zealand to investigate decade-old poisoning claim adding insult to injury, british royal family to boycott world cup in russia tehran’s mayor watched a dance recital. now he’s the ex-mayor. in guinea, wave of protests leaves at least 11 dead theresa may expels russian diplomats. but now comes the hard part. tillerson’s ouster has allies hoping for coherence, but fearing the worst britain-russia brawl over spy poisoning echoes u.s.-kremlin feud victims of political violence want more than handshake from kenyan leaders indian court grants bail to kashmiri photographer held on terrorism charge nepal’s chief justice sacked after he is accused of faking date of birth"
73,2018-03-15,"french judge has issued arrest warrant for saudi princess britain hints at tougher blow against russia: stripping tycoons’ assets ‘we were dying in there’: thousands of syrians flee rebel enclave killing of rio de janeiro councilwoman critical of police rattles brazil u.k. labour leader’s stance on russian ex-spy’s poisoning splits party britain drops plan to scrap the penny, for now slovenian leader quits after court blocks key rail project an unholy fight over a saintly beer trump says he made up deficit claim in talk with trudeau, baffling canadians slovak prime minister quits in the wake of a reporter’s murder"
74,2018-03-16,"canada struggles as it opens its arms to victims of isis a conversation with louise penny: the canada letter muslim u.k. lawmakers receive threatening packages with letter approaching 90, and still the ‘devil of the republic’ u.k.’s first polar bear born in 25 years to get star treatment iraqi convicted of attempted murder in london tube bombing putin is certain to win re-election, but his support may be slipping jacob zuma to be prosecuted on corruption charges for a moment in russia, gold falls from the sky wine and diamonds: how north korea dodges sanctions"
75,2018-03-17,"embracing china, facebook and himself, cambodia’s ruler digs in russia’s election: more charade than race young slovaks buck a trend, protesting to save their democracy slovakia erupts after journalist’s murder north korea-sweden talks focus on ‘peaceful solution’ to nuclear conflict shelters have saved countless afghan women. so why are they afraid? smuggling of u.s. technology is outpacing cold war levels, experts say pope francis makes pilgrimage to honor a rock-star saint who owns the vikings? pagans, neo-nazis and advertisers tussle over symbols in israel’s poorer periphery, legal woes don’t dent netanyahu’s appeal"
76,2018-03-18,"saudi crown prince: liberalizer or authoritarian? army, struggling to get technology in soldiers’ hands, tries the unconventional mortar shell kills 5 members of a family in kashmir ‘world upside down’: as trump pushes tariffs, latin america links up austria’s far right wants the freedom to smoke boko haram’s seizure of 110 girls taunts nigeria, and its leader ‘killed, shovel in hand’: afghan farmers are latest victims of a chaotic war u.k. lawmakers say britain should consider delaying brexit syrian rebels, backed by turkey, seize control of afrin britain says it has proof russia stockpiled lethal nerve agent"
77,2018-03-19,"driving with assad: syria’s president tours a destroyed suburb white house bans venezuela’s digital currency and expands sanctions assad takes driving tour of eastern ghouta russia credits the west for putin’s big victory russian election: videos show possible fraud drawn to a cause, british woman dies fighting alongside kurds in syria ban on face veils at indonesian university lasted just a week french consulate worker is accused of smuggling guns from gaza mighty women warriors, resurrected from an ancient epic u.k. reaches brexit transition deal with e.u."
78,2018-03-20,
79,2018-03-21,"ahed tamimi, palestinian teen, gets 8 months in prison for slapping israeli soldier turkish media group bought by pro-government conglomerate nicolas sarkozy, ex-president of france, faces corruption charges over libyan cash most of africa’s leaders sign on to continent-wide free trade pact boris johnson, top u.k. diplomat, likens russia world cup to ’36 olympics peru’s president offers resignation over vote-buying scandal doctored photo prompts a keeper of the pope’s image to step down in taiwan, u.s. official says commitment ‘has never been stronger’ in brexit give-and-take, britain gives and the e.u. takes in germany, the power of art in the twilight of life"
80,2018-03-22,"a low-profile engineer is set to take power in peru now prohibited in ukraine’s parliamentary chamber: weapons strikes disrupt france as thousands protest macron overhauls in south korea, another former president lands in jail slovaks meet the new bosses. they’re not much different from the old bosses. russian news outlets boycott parliament after harassment decision emboldened turkey pushes deeper into syria, but risks abound post-brexit u.k. is getting new passports, probably from france emmanuel macron becomes france’s answer to strongman populism trump’s trade threats put china’s leader on the spot"
81,2018-03-23,"toxic gases blamed for iowa family’s death in mexican condo british authorities search offices of cambridge analytica spanish judge jails 5 catalan leaders in a blow to secessionist movement egypt’s election should be a lock. so why is president sisi worried? ‘we’ve had enough,’ says peru’s new president suicide attack in afghanistan kills at least 14 at wrestling match china brings warm words to u.n., and rights activists feel a chill trump’s tariffs: another retreat from the postwar world order nicolas sarkozy and the libya investigation: the key questions five things i learned on my quebec road trip: the canada letter"
82,2018-03-24,"a last holdout on divorce, philippines tiptoes toward legalization drilling the great australian bight: hoping for jobs, but fearing a spill using digital firm, brexit campaigners skirted spending laws, ex-employee says young migrants’ return to mexico is more ‘exile’ than homecoming in france, officer slain after swapping places with hostage is hailed as hero he left soviet army for afghan life 35 years ago. now, he sees russians return. powerful indian politician gets 14-year prison sentence for embezzlement in sweden’s preschools, boys learn to dance and girls learn to yell north and south korea to hold preparatory talks for summit meeting"
83,2018-03-25,"saudis claim to intercept 7 missiles fired at cities from yemen deadly fire sweeps through mall in kemerovo, siberia u.s. strikes qaeda target in southern libya, expanding shadow war there in hungary, disunity and gerrymandering frustrate anti-orban voters militants linked to al qaeda unleash deadly car bombings in somalia where fear and hope collide: images from mexican border, and beyond all roads lead to rome, where potholes will destroy your tires a first in flight: australia to the u.k., in 17 hours carles puigdemont is arrested in germany, drawing e.u. giant into catalan fight ‘we are ready to die.’ five north korean defectors who never made it."
84,2018-03-26,"it’s no cold war, but relations with russia turn volatile as irish abortion vote nears, fears of foreign influence rise u.s. experts say why trump should support iran deal how an outraged europe agreed to a hard line on putin she survived the holocaust, to die in a 2018 hate crime is kim jong-un visiting beijing? online video fuels speculation trapped in russian mall fire, children said farewell by phone ‘dad, i love you, i’m suffocating’: families speak out after siberia fire expelling russians, europe and north america show unity with u.k. u.s.-russia relations: how latest blowup compares to earlier ones"
85,2018-03-27,"kim jong-un met with xi jinping in secret beijing visit ‘perfect sense of control’: tributes flow to french officer in terror attack for as little as $3 a vote, egyptians trudge to election stations cambridge analytica whistle-blower contends data-mining swung brexit vote u.n. renews push to solve its biggest mystery: hammarskjold’s death cambridge analytica whistleblower testifies in u.k. why the snow in parts of europe was orange saudi crown prince, on u.s. visit, urges tough line on iran north korea is firing up a reactor. that could upset trump’s talks with kim. a hitler-era abortion law haunts merkel, and germany"
86,2018-03-28,
87,2018-03-29,"egypt’s early vote tally: sisi, 92%, token opponent, 3% sarkozy to face trial in influence-peddling case in france cricket hero breaks down in tears on tv over cheating a quick online divorce for $60? not so fast, denmark says afghan hunger strikers demand cease-fire: ‘our blood is finished’ expelling diplomats, a furious kremlin escalates a crisis venezuela, accustomed to tragedy, is shaken again by horrific jail fire britain signals harder look at wealthy russians and russian wealth screams of anguish at venezuelan jail fire anti-semitism accusations taint labour party, once home to u.k.’s jews"
88,2018-03-30,"anguished mourners beg for answers after jail fire in venezuela a whistle-blower’s canadian roots: the canada letter does hell exist? and did the pope give an answer? 14 million visitors to u.s. face social media screening trump advisers urge tougher russia policy after expulsions ‘vicious’ killer of 11 women gets death penalty in china bar americans from man booker prize, fed-up british authors urge russian accused of hacking u.s. technology firms is extradited easter week around the world (and hell, if it exists) being dead, he learned, is hard to overcome"
89,2018-03-31,"a hong kong newspaper on a mission to promote china’s soft power divers risk drowning and sharks to poach abalone worth $200 a pound ‘like a dream’: malala makes an emotional visit to her pakistani hometown pippa middleton’s father-in-law faces rape investigation in france denmark gets first public statue of a black woman, a ‘rebel queen’ ‘2 bitter options’ for syrians trapped between assad and extremists saving a fussy predator in europe, with help from 50,000 rabbits u.n. unveils blacklist to fight north korea sanctions-busting russia’s feared ‘night wolves’ bike gang came to bosnia. bosnia giggled."
90,2018-04-01,"poisoned door handle hints at high-level plot to kill spy, u.k. officials say after gaza clash, israel and palestinians fight with videos and words in somalia, shabab attacks leave ugandan peacekeepers dead onstage, south korean k-pop stars. in the balcony, kim jong-un, clapping. a new push is on for afghan schools, but the numbers are grim clearing land mines from the spot where jesus is said to have been baptized deadly clashes in kashmir between indian army and militants pope francis delivers plea for peace in easter sunday mass england to abolish burial and cremation fees for children the taliban have gone high-tech. that poses a dilemma for the u.s."
91,2018-04-02,"trump transforms immigrant caravans in mexico into cause célèbre saudi bombing is said to kill yemeni civilians seeking relief from the heat from thai jail, sex coaches say they want to trade u.s.-russia secrets for safety sermons and shouted insults: how erdogan keeps turkey spellbound israeli leader is forced to retreat on african migrant deal latest uproar in brazil’s raw political debate: a netflix series russia presses trump for white house meeting with putin afghan military strike kills at least 70 at mosque winnie madikizela-mandela is dead at 81; fought apartheid ‘sentinel’ dolphins die in brazil bay. some worry a way of life has, too."
92,2018-04-03,"the caravan that provoked trump what is jewdas? hosts of jeremy corbyn’s seder grab spotlight netanyahu’s reversal on migrants shows influence of hard-line allies afghan leaders admit civilians were killed in anti-taliban bombing kosovo’s war ended, but the shooting didn’t. a court promises justice. saudi prince says israelis have right to ‘their own land’ why laundromats are the hot new place to hang out in hong kong jeremy corbyn, labour leader, defends sharing seder with jewdas china insists on control of religion, dimming hope of imminent vatican deal india’s ‘fake news’ crackdown crumbles over journalists’ outrage"
93,2018-04-04,"inside an immigrant caravan: women and children, fleeing violence sierra leone’s opposition leader is sworn in as president u.s. seeks 20-year prison term for turkish banker in sanctions case stranded french commuters could test macron’s reform agenda rape and torture charges for jihadist police chief of timbuktu idyllic philippine resort island of boracay is closed to tourists german food bank reopens doors to new foreign applicants grenfell tower survivors still displaced 10 months after blaze who was the youtube shooter? trump drops push for immediate withdrawal of troops from syria"
94,2018-04-05,"judge orders brazil’s ex-president ‘lula’ to begin prison term on friday israel and gaza brace for round 2 of protests at border fence turkish secret agents seized 80 people in 18 countries, official says as migrant caravan splinters, trump takes credit and mexico scoffs russian historian who exposed soviet crimes is cleared in pornography case puigdemont cannot be extradited on rebellion charge, german court rules yulia skripal is awake and at the center of a russia-u. k. confrontation why china is confident it can beat trump in a trade war ‘when a city of 40,000 people gets poisoned, they don’t care’ china bans online bible sales as it tightens religious controls"
95,2018-04-06,"hanged after a trial he couldn’t understand, and pardoned 136 years later oprah, rupert murdoch, harvard: saudi prince’s u.s. tour why a.i. first spoke with a canadian accent: the canada letter meet the 7 russian oligarchs hit by the new u.s. sanctions defying arrest deadline, brazil’s ex-president dares police to come get him he says he’s an innocent victim. robert mueller says he’s a spy. nine killed in gaza as palestinian protesters face off with israeli soldiers skripal cousin says she doesn’t trust britain on chemical attack jacob zuma appears in court for south africa corruption trial lower-caste fury shakes india, and hints at fiery election ahead"
96,2018-04-07,"poison gas attack reported by syrian anti-government activists ex-president ‘lula’ of brazil surrenders to serve 12-year jail term swedish academy in crisis as 3 members quit amid #metoo scandal he killed a red cross worker: ‘i will go to hell for what i did’ though deadly, gaza protests draw attention and enthusiasm 2 dead in münster, germany, after truck driver crashes into crowd russell crowe holds a ‘divorce’ auction (‘gladiator’ stuff included) salman khan, bollywood superstar, gets bail after poaching conviction a south korean president is jailed for graft, but few expect major change surgery lit by cellphone: togo doctors strike over deplorable hospitals"
97,2018-04-08,"as trump seeks way out of syria, new attack pulls him back in hungary election gives orban big majority, and control of constitution 6 men were plotting attack on berlin half-marathon, police say burning eyes, foaming mouths: years of suspected chemical attacks in syria indian actress stages a topless #metoo protest for luigi di maio, it’s now or never to lead italy. unless it’s later. tourists could be east timor’s lifeline. but will they ruin its reefs? dozens suffocate in syria as government is accused of chemical attack despite millions of displaced people, congo rejects u.n. aid effort"
98,2018-04-09,"video shows israeli forces shooting a palestinian, then rejoicing with good friday agreement under threat, voters urged to ‘stand up’ australia shocked by death of 2,400 sheep on ship to qatar coroner’s error in canada bus crash brings hope to one family, despair to another as president, ‘lula’ of brazil opened the prison. now he’s an inmate. they were jailed for miscarriages. now, campaign aims to end abortion ban. hungary election was free but not entirely fair, observers say syrian forces aimed to kill journalists, u.s. court is told trump lauds potential north korea summit as ‘very exciting for the world’ nigeria’s president, facing calls to step aside, says he will run again"
99,2018-04-10,"british banks will have to cut ties to sanctioned oligarchs, u.s. says how is dutch king like a cop? insulting them is to be treated equally israel faults soldiers who filmed and cheered shooting of palestinian sudan’s president orders release of political prisoners trump company lawyers asked panama president for help in hotel dispute couple can reunite in ‘love jihad’ case, india’s supreme court rules a royal wedding riddle is solved: no trumps, no obamas trump now sees qatar as an ally against terrorism america’s three bad options in syria iran threatens israel over airstrike in syria"
100,2018-04-11,"sex abuse scandal casts shadow over nobel prize for literature gender and #metoo in australia: where do we begin? pope francis admits ‘grave errors’ in chile sex abuse cases a fateful crossroads: what caused the crash that killed 16 canadians? suspected chemical attack in syria: what we know and don’t know the u.s. has troops in syria. so do the russians and iranians. here’s where. portraits of dignity: how we photographed ex-captives of boko haram steep slide in currency threatens iran’s economy e.u. likes trump’s stance on china, but hates his methods putin, or the world? sanctions may force oligarchs to choose"
101,2018-04-12,"a libyan strongman looks to washington, but a health crisis looms in nobel scandal, a man is accused of sexual misconduct. a woman takes the fall. don’t burn women: warning to immigrants looms over a quebec village is trump serious about trade war? china’s leaders hunt for answers wait? run? views from below a syria airstrike airlines clear skies over syria, noting threat of missile strikes scientist behind dolly the sheep, a key to parkinson’s research, has the disease himself dutch ‘singing road’ silenced after villagers complain: ‘i’m going nuts’ greek fighter jet crashes after encounter with turkish aircraft, officials say sweden accuses man of spying on tibetan refugees for china"
102,2018-04-13,"‘is this still a buddy movie?’ trump and abe will soon find out for americas summit, a peruvian seaside locale, and plenty of trouble in the #metoo era, france struggles with sexual crimes involving minors paris trial shows faltering evolution of a jihadist cell marxist rebels killed journalists and driver, ecuador’s president says in homogeneous japan, an african-born university president your condolences for saskatchewan at its time of tragedy: the canada letter bbc to resurrect full ‘rivers of blood’ speech, spurring outrage u.s. says syria has used chemical weapons at least 50 times during war most chemical attacks in syria get little attention. here are 34 confirmed cases."
103,2018-04-14,"latin america leaders brood: how do you solve a problem like maduro? asia’s bastion of free speech? move aside, hong kong, it’s taiwan now. what we know about the three sites targeted in syria u.n. security council rejects russian resolution condemning syrian strikes thousands of hungarians protest against newly elected leader iranian drone launched from syria was armed, israel says in canada, 2 provinces feud over pipeline: will it bring jobs or spills? with eye on issues at home, may and macron back trump on syria strikes a young girl’s rape in india becomes a crisis for modi in moscow, a sense of relief after a limited syria attack"
