,Date,News
183,2019-07-03,"how a.i. helped improve crowd counting in hong kong protests istanbul’s new mayor quickly emerges as a rival to erdogan scenes from ethiopian-israeli protests over police shooting ethiopian-israelis protest for 3rd day after fatal police shooting rahul gandhi resigns as leader of india’s congress party 6 men are found guilty of planning an attack against roma in france ‘this place is dangerous’: airstrike kills migrants in libya as protests rock hong kong, xi jinping’s view of history shows he will dig in who’s attacking thailand’s democracy activists? the authorities aren’t saying airstrike kills dozens of migrants at detention center in libya"
184,2019-07-04,"mexico’s federal police rebel against new security plan venezuela forces killed thousands, then covered it up, u.n. says norway politician forced sex on asylum seekers, court finds in his own words: iran’s foreign minister, mohammad javad zarif he enjoys american coffee and restaurants. is he a credible negotiator for iran? damaged russian submersible has nuclear power unit, but it’s intact, kremlin says it was a robust democracy. then the new president took power. ‘wolf of wall street’ producer, riza aziz, is charged in malaysia fund scandal gibraltar seizes syria-bound tanker thought to be carrying iranian oil hong kong police announce first arrest in storming of legislature"
185,2019-07-05,"ship captain who landed migrants in italy sails into political storm e.u.’s top pick: too pious for feminists, too feminist for conservatives opening up the land of forests, lakes and campgrounds as new zealand fights online hate, the internet’s darkest corners resist protests over incinerator rattle officials in chinese city ‘modern slavery’ ring in u.k. ensnared up to 400 polish people, authorities say what denise ho, jackie chan and others think about the hong kong protests tsipras, having changed greece, now seems poised to lose it excavating a horror that some koreans wish would stay buried this reporter asks a lot of questions. in japan, that makes her unusual."
186,2019-07-06,prince harry and meghan markle share christening photos of archie afghan peace negotiations show signs of progress a fuel shortage is crippling agriculture in venezuela someone used a chain saw to make a melania trump statue. few were impressed. a power plant fiasco highlights china’s growing clout in central asia europe built a system to fight russian meddling. it’s struggling. north korea accuses expelled australian student of spying boris johnson says immigrants to u.k. should be forced to learn english judge orders madrid to keep fining polluting drivers kashmiris call for investigation of torture accusations against india
187,2019-07-07,"the power of a unified ‘no!’: u.s. asylum restrictions hit a bump afghan talks with taliban reflect a changed nation mexican opium prices plummet, driving poppy farmers to migrate greek elections: prime minister loses re-election to center right gibraltar an island? no, but let the games begin iran announces new breach of nuclear deal limits and threatens further violations in leak, u.k. ambassador to u.s. calls trump administration ‘inept’ and ‘clumsy’ a political murder and far-right terrorism: germany’s new hateful reality long economic crisis ushers in new leadership in greece sutopo purwo nugroho, indonesia disaster spokesman, dies at 49"
188,2019-07-08,"u.n. rights head ‘shocked’ by treatment of migrant children at u.s. border the iran crisis: how the nuclear deal started to unravel, and what’s next mid-brexit, britons pause to debate what really matters: tea canadian humanitarian sentenced to 9 years for raping 2 nepali boys west bank grows calmer as pocketbook issues take priority over protests buddhists go to battle: when nationalism overrides pacifism after hunt and johnson debate, ‘the gloves are off’ in u.k. race unesco recognizes heritage sites, ancient to modern, around the world hong kong protesters are fueled by a broader demand: more democracy south korean defects to the north, following in his parents’ footsteps"
189,2019-07-09,"iran nuclear deal under new threat as europeans consider complaint u.k. parliament backs same-sex marriage and abortion rights in northern ireland u.s. imposes sanctions on hezbollah officials accused of supporting iran 35 employees committed suicide. will their bosses go to jail? it’s war on afghan civilians, even as both sides talk peace mexico’s finance minister resigns, rebuking the president’s policies a man began to drown in italy. luckily, an ex-olympic swimmer was nearby. u.s. missiles found in libyan rebel camp were first sold to france student deported from north korea says he’s ‘pretty obviously’ not a spy greece’s experiment with populism holds lessons for europe"
190,2019-07-10,china rebuked by 22 nations over xinjiang repression alexa now gives u.k. users n.h.s. medical advice audio suggests secret plan for russians to fund party of italy’s salvini it looks like a lake made for instagram. it’s a dump for chemical waste. how australia could almost eradicate h.i.v. transmissions ‘it could have been any of us’: disdain for trump runs among ambassadors u.s. accuses iran of ‘nuclear extortion’ and vows more sanctions two u.k. hospitals allow vape shops in bid to promote smoking ban brazil judge holds mining company liable for damages of deadly dam breach reporters without borders urges saudi arabia to free 30 jailed journalists
191,2019-07-11,"general calls rushed troop withdrawal from afghanistan a ‘strategic mistake’ 5 lobster tails and a $560 bottle of wine, at taxpayers’ expense, give macron a headache trump’s asia gamble: shatter enduring strategies on china and north korea archaeologists find rare viking-age boat burials in sweden taiwan president risks infuriating china with u.s. visit fatal accident with metal straw highlights a risk violent thunderstorms kill at least 7 in northern greece life in a city without water: anxious, exhausting and sweaty climbers flock to uluru before a ban, straining a sacred site u.n. rights council to investigate killings in philippine drug war"
192,2019-07-12,"50 years ago, canada was also in space fernando de la rúa, ill-fated president of argentina, dies at 81 hundreds of undocumented migrants occupy panthéon monument in paris migrants in mexico face kidnappings and violence while awaiting immigration hearings in u.s. what is the s-400? the russian missile system in turkey that irks the pentagon china’s retort over its mass detentions: praise from russia and saudi arabia spain’s first recognized ‘stolen baby’ finds she was adopted not abducted brazil’s president may appoint son, friend to the trumps, as ambassador to u.s. china vows sanctions on u.s. firms selling arms to taiwan nothing ‘magic’ about the flawed contest to become u.k. prime minister"
193,2019-07-13,"a court in sicily frees eritrean accused of smuggling migrants u.k. offers to return seized iranian oil tanker after a police shooting, ethiopian israelis seek a ‘black lives matter’ reckoning hong kong protest against mainland chinese traders turns violent british leaks describe trump’s ‘act of diplomatic vandalism’ on iran deal at least 26 dead in somalia hotel attack claimed by shabab new zealand begins gun buyback prompted by mosque attacks meet the afghan women fighting to protect their rights u.s. service member is reported killed in afghanistan a ‘dark lord’ falls in russia’s growing power struggle"
194,2019-07-14,"she moved back to tell her homeland’s story, then fell prey to the unsparing narrative of terrorism did hong kong police use violence against protesters? what the videos show pride of a different sort: disabled italians parade in rome american woman loses custody battle for daughter in saudi arabia israeli education minister advocates debunked gay conversion therapy hong kong protesters’ new target: a news station seen as china’s friend greens are the new hope for europe’s center. for the far right, they’re enemy no. 1. acute monsoon flooding in nepal and india leaves dozens dead china arrests another canadian, adding to diplomatic tensions india’s shooting for the moon, and the country is pumped"
195,2019-07-15,"e.u. punishes turkey for gas drilling off cyprus coast moscow is holding elections for city council. but will it be a fair competition? macedonians restore an ancient church, with an eye on the future plane crash in sweden kills all 9 onboard e.u. ministers, scrambling to save iran nuclear deal, play down breaches hong kong’s leader, faced with more clashes, condemns violence jacob zuma says corruption allegations were a conspiracy to oust him after delay of chandrayaan-2 launch, indians are disappointed but confident will sudan’s revolution succeed? and then there was one: three people lived in this village until two were murdered."
196,2019-07-16,"former peru president arrested in u.s. as part of vast bribery scandal epstein’s ties to former israeli leader shake up election campaign erdogan goes his own way as turkish distrust with u.s. grows a prosperous china says ‘men preferred,’ and women lose russia denies visas for teachers at anglo-american school in moscow europe billed galileo as its answer to gps. it’s been mostly down for days. ursula von der leyen, first woman chosen for top e.u. job, wins confirmation duterte, ‘infamous for his sexist jokes,’ signs law against sexual harassment iran’s top leader strikes defiant tone as trump says ‘we’re not looking for regime change’ how not to smuggle cocaine: atop your head, under a hairpiece"
197,2019-07-17,"5 million bulgarians have their personal data stolen in hack u.s. punishes turkey by canceling sale of jets el chapo’s prosecution has fueled the drug war in mexico as iran vs. west tensions rise, so does uncertainty over prisoners fighting next to u.s. commandos, but without the same training and gear on eve of her exit, may denounces political rancor. some blame her for it. british-iranian woman is moved from tehran jail to psychiatric hospital gunmen kill turkish diplomat and two iraqis in the kurdish region of iraq hafiz saeed, founder of group behind mumbai attacks, is arrested in pakistan military and civilian leaders in sudan inch forward with political deal"
198,2019-07-18,"instagram is hiding likes. will that reduce anxiety? argentina designates hezbollah terrorist group on 25th anniversary of bombing storied russian miniatures dwindling in face of icon revival yemen has been a saudi prince’s war. now it’s his quagmire. 3 sentenced to death for killing scandinavian hikers in morocco france nudges europe into space race, where it lags behind pakistan arrests former prime minister in anticorruption sweep u.k. airline bills unruly passenger $106,000 for ‘dangerous behavior’ u.k. lawmakers create hurdle to no-deal brexit, in blow to boris johnson an airline told a breastfeeding woman to cover up. social media weighed in."
199,2019-07-19,"suicide bombing at university kills 10 as violence surges in afghanistan l. bruce laingen, senior hostage during iran crisis, dies at 96 as conflict with u.s. grows, some iran hard-liners suggest talking to trump returning to lac mégantic, a scene of great disaster italy’s government parties are feuding, but leaders agree to talk iran’s seizure of british vessel further roils gulf region hong kong’s approach to protesters: no more concessions a onetime star of soviet tv warns of the ‘plague’ of nationalism strong earthquake rattles athens angela merkel ‘feels solidarity’ for congresswomen targeted by trump"
200,2019-07-20,"search for missing teenager in vatican cemetery unearths thousands of bones british airways suspends flights to cairo, citing security risks video appears to show iranian takeover of british tanker shunned by west and wary of russia, belarus gets help from china morning coffee results in a $1,000 fine and expulsion from venice suspect in kyoto fire had criminal record and trouble with neighbors u.k. warns iran of ‘serious consequences’ for seizing oil tanker ‘the antithesis of bolsonaro’: a gay couple roils brazil’s far right u.k. voters’ frustration high as 99% are sidelined in prime minister election gas plant explosion in central china kills at least 10"
201,2019-07-21,"scenes of chaos in hong kong protest a peculiarly dutch summer rite: children let loose in the night woods a historic contender for canada’s top political job saudi guardianship laws could be set to change. here’s how women are reacting. in ukraine snap elections, new president aims to consolidate power taliban attack security checkpoint and hospital in pakistan philip hammond, u.k. finance chief, says he’ll quit rather than serve boris johnson ‘if you obey, you will be safe’: audio emerges of iran and u.k. exchanges before tanker is seized mob beats antigovernment protesters in hong kong shinzo abe declares victory in japan election but without mandate to revise constitution"
202,2019-07-22,"britain’s new liberal democrats leader, jo swinson, could be a kingmaker trump tries cooling tensions with pakistan to speed afghan peace talks u.s. punishes chinese company over iranian oil greece weighs ending law barring the police from campuses 19 deaths in costa rica tied to tainted alcohol, officials say sánchez struggles to assemble new government in spain philippines has little power against china, duterte tells lawmakers with guns, cash and terrorism, gulf states vie for power in somalia french submarine that vanished in 1968 is found in the mediterranean mob attacks protesters at hong kong train station"
203,2019-07-23,"boris johnson to take leadership of a britain in deep crisis trump threatens guatemala with tariffs over migrants for boris johnson, the tumult begins inside downing street francesco saverio borrelli, scourge of italy’s corrupt, dies at 89 dr. joel filártiga, 86, dies; won human rights ruling in son’s death indonesian couple carried out philippines cathedral bombing, police say trump says he could destroy afghanistan. some afghans call it ‘madness.’ iran tells boris johnson it doesn’t want confrontation, but will protect itself brexit under boris johnson: deal or no deal? as prime minister, boris johnson faces the brexit he championed"
204,2019-07-24,"north korea launches two short-range missiles, south korea says suggesting a tanker swap, iran hints at a compromise what we know about the canadian teenage fugitives suspected in three murders suicide bomber kills officials in mayor’s office in somalia’s capital europe suffers heat wave of dangerous, record-high temperatures now there’s an event to storm loch ness and ‘find dat big boi’ south korea says russia expressed ‘deep regret’ over plane incursion what are the triads, and what is their history of violence? hong kong lawmaker’s video is seen as ‘death threat’ to fellow legislator boris johnson becomes u.k. prime minister, replacing theresa may"
205,2019-07-25,"jair bolsonaro, brazil president, says his phones were hacked venezuelan elites accused of food corruption scheme about 150 migrants drown in shipwreck off libya as the chinese cut down siberia’s forests, tensions with russians rise north korea tested new ballistic missile, south says, flouting u.n. ban indonesian woman jailed for recording boss’s harassment to be given amnesty ukraine seizes russian tanker that it says blockaded a disputed strait sánchez loses bid to form a government, prolonging deadlock in spain hong kong police ban a march to protest mob violence brexit clashes begin as u.k.’s boris johnson pushes a hard line"
206,2019-07-26,"as extreme heat becomes new normal in europe, governments scramble to respond the many delights of canada’s theater festivals after tariff threat, trump says guatemala has agreed to new asylum rules cardinal jaime ortega, a cuban bridge to the u.s., dies at 82 u.k. man who made up child abuse claims is sentenced to 18 years tunisia’s democracy is tested, and pulls through, after a president’s death she’s 14, disabled from a bomb blast and one of iraq’s top table tennis players an american aimed to see every country in the world. then he hit syria. tiger is beaten to death on video, outraging india hong kong protests spread to airport as city fears more unrest"
207,2019-07-27,"confusion over afghan-taliban talks further complicates peace process less trash, more schools — one plastic brick at a time anti-gay brutality in a polish town blamed on poisonous propaganda hooligans attack l.g.b.t. march in poland jacob rees-mogg, new u.k. minister, greets staff with an imperial edict moscow police arrest more than 1,300 at election protest 2 american teenagers admit killing police officer in rome, officials say romania’s police chief fired after officers took 19 hours to respond to kidnapped girl’s calls ‘her eyes were full of fear.’ turkey repatriates children of isis followers. is b.d.s. anti-semitic? a closer look at the boycott israel campaign"
208,2019-07-28,"the u.s. and guatemala reached an asylum deal: here’s what it means iran links british seizure of oil tanker to ailing nuclear deal amid rising violence and taliban peace talks, afghan campaign begins teenage murder suspects vanish into canada’s wilderness aleksei navalny, putin foe, is hospitalized after ‘allergic reaction’ in russian jail picasso show captivates beijing, whose art scene hums as censors hover cyprus rape case that roiled israel falls apart, with 12 suspects freed hong kong protest: clashes with police turn downtown into tear gas-filled battlefield hong kong unrest: ‘we cannot give up’ under brazil’s far-right leader, amazon protections slashed and forests fall"
209,2019-07-29,"an afghan candidate wrote his will, then survived a suicide squad justice dept. moves to block asylum claims based on family ties cuba expands internet access to private homes and businesses prison riot leaves 57 dead in northern brazil in push to leave one union, u.k.’s boris johnson risks another chinese internet pioneer who exposed misdeeds gets heavy prison term as italy mourns slain officer, photo raises questions over a confession the former police commissioner rattling spain’s establishment fears of navalny poisoning are rooted in previous attacks on kremlin foes india’s wild tiger population rises, despite conflict with humans"
210,2019-07-30,"princess haya, wife of dubai’s ruler, seeks protective order agnes heller, 90, hungarian philosopher and outspoken dissident, is dead afghan and u.s. forces blamed for killing more civilians this year than taliban have why the brazil prison massacre was a ‘tragedy foretold’ north korea fires short-range missiles, its 2nd test in less than a week killing of student protesters in sudan sets off new unrest, and worry body of concertgoer found in france fuels anger over use of force she thought he would kill her. then she complimented his orchids. ethiopia says it planted over 350 million trees in a day, a record hong kong charges dozens of protesters with rioting, and clashes erupt"
211,2019-07-31,"kim jong-un calls north korea’s new rocket system ‘an inescapable distress’ to enemies trump administration imposes sanctions on iran’s top diplomat lebanese band’s concert is canceled after it’s accused of blasphemy notre-dame fire released toxic lead that authorities dismissed, lawsuit says boris johnson’s ‘awesome foursome’ u.k. tour highlights brexit rancor 200 reindeer starved to death. experts call it a sign of climate change. china, an eye on elections, suspends some travel permits to taiwan in zimbabwe, the water taps run dry and worsen ‘a nightmare’ israel is expected to approve surge in jewish construction in west bank prince harry plans 2 children ‘maximum,’ for the sake of the planet"
212,2019-08-01,"north korea launches more missiles, u.s. says, amid stalled diplomacy asylum deal with guatemala is contentious, despite u.s. assurances four killed at sudan protest, and tensions rise israelis brace for a new election. the real contest may come later. dutch officials decline to enforce new partial ban on burqas saudi arabia frees doctor with u.s. citizenship after 21 months u.s. sanctions on foreign minister unite iran’s fractious elite wary of trump’s hard line on iran, europeans decline to join escorts in gulf boris johnson loses first election test against an anti-brexit alliance russia sends military planes to fight wildfires in siberia"
213,2019-08-02,"bolsonaro fires head of agency tracking amazon deforestation in brazil fan bingbing, china’s top actress, talks of comeback after scandal hong kong’s civil servants protest their own government putin’s uncertain future shadows a crackdown on moscow protests u.s. military calls isis in afghanistan a threat to the west. intelligence officials disagree. end of missile treaty leaves a major vacuum in nato defense top court intervenes in rape case that has stunned india saudi arabia extends new rights to women in blow to oppressive system u.k. town evacuated as dam wall crumbles under heavy rain boris johnson’s majority falls to one seat, heightening chances of an election"
214,2019-08-03,"italian authorities make first arrests in deadly nightclub stampede the forbidden city opens wide as china projects new pride in its past hundreds arrested in moscow as criminal case is brought against opposition leader isis, eyeing europe, could launch attacks this year, u.n. warns overflowing toilets, bedbugs and high heat: inside mexico’s migrant detention centers pentagon chief in favor of deploying u.s. missiles to asia protesters start three days of civil disobedience in hong kong defying u.s. sanctions, china and others take oil from 12 iranian tankers craving freedom, japan’s women opt out of marriage"
215,2019-08-04,"as japan and south korea feud intensifies, u.s. seems unwilling, or unable, to help after el paso attack, mexico demands protections for mexicans in the u.s. in hammarskjold’s native sweden, hint of state secrets linked to his 1961 death teenager arrested after boy, 6, is thrown from tate modern sudan factions sign agreement paving way for civilian rule in ukraine, a rival to putin rises franky zapata crosses english channel on hoverboard on 2nd try iran says it has seized another oil tanker in persian gulf demonstrators in hong kong dodge tear gas in fast-moving mass protests russian land of permafrost and mammoths is thawing"
216,2019-08-05,"white terrorism shows ‘stunning’ parallels to islamic state’s rise u.k. joins u.s.-led effort to protect ships in strait of hormuz north korea fires more ballistic missiles ahead of u.s.-south korea military drill colombia offers citizenship to 24,000 children of venezuelan refugees ‘urgent resolve’ to fight domestic terrorism faces tall legal obstacles egypt ties deadly car explosion to terrorism hong kong strike sinks city into chaos, and government has little reply who is carrie lam, the leader of hong kong? the exhibit lauded freedom of expression. it was silenced. brazilian gang leader dressed as his teenage daughter in failed jail break"
217,2019-08-06,"with tougher u.s. sanctions on venezuela, bolton says ‘now is the time for action’ jon m. huntsman jr. resigns as u.s. ambassador to russia the el paso shooting revived the free speech debate. europe has limits. brazil inmate is found dead after a failed escape in daughter’s clothes china warns u.s. against sending missiles to asia amid fears of an arms race with no boys born in nearly 10 years, a polish village finds fame in its missing males in trade war, china’s hard-line stance risks economy in kashmir move, critics say, modi is trying to make india a hindu nation north korea accuses u.s. and south of ‘inciting military tension’ world reacts to el paso shooting and the hate that fueled it"
218,2019-08-07,
219,2019-08-08,"australia’s ‘unbreakable,’ and worrisome, alliance what’s happening in hong kong? in afghanistan, the endgame demands a difficult balancing act in a region on edge venezuela’s leader suspends talks with opposition protesters plan to swarm hong kong’s airport, a symbol of efficiency beatles fans come together on abbey road for a 50-year anniversary u.s. sanctions turn iran’s oil industry into spy vs. spy are we headed for another expensive nuclear arms race? could be. daughter of ex-prime minister is arrested in pakistan graft inquiry italy’s most powerful populist rules from the beach"
220,2019-08-09,"china said it closed muslim detention camps. there’s reason to doubt that. north korea launches projectiles despite ‘beautiful letter’ from kim jong-un to trump photos emerge from kashmir, a land on lockdown ‘a civil war within a civil war’ as fighting rages in southern yemen finding lessons on multiculturalism in the experiences of sikh canadians pakistan runs out of options as india tightens grip on kashmir u.n. sounds alarm over killings in idlib as syria cease-fire collapses to save tiny penguins, this suburb was wiped off the map thailand’s former leader, in exile and wanted at home, gets serbian citizenship hajj begins as muslims flock to mecca"
221,2019-08-10,"laser pointers and traffic cones: creative ways hong kong protesters are organizing yemeni separatists oust government in key city, complicating peace efforts inside kashmir, cut off from the world: ‘a living hell’ of anger and fear after attack on norway mosque, body found at home tied to assailant huge pro-opposition crowd turns out in moscow march the global machine behind the rise of far-right nationalism climate of fear: when part of a country bans abortion kim jong-un gave ‘small apology’ for missile launches, trump says russia confirms radioactive materials were involved in deadly blast u.k. seeks answers after biggest power failure in a decade"
222,2019-08-11,"alejandro giammattei, a conservative, wins guatemala’s presidency norway police investigate mosque attack as attempted ‘act of terrorism’ bees swarm berlin, where beekeeping is booming landslide kills at least 51 in myanmar, with more heavy rain on the way death toll from typhoon lekima in china rises to 30 hong kong convulsed by protest as police fire tear gas into subway north korea says it tested new type of missile, further enhancing its arsenal klezmer music and memory at a festival celebrating jewish life in poland"
223,2019-08-12,"protests put hong kong on collision course with china’s communist party pakistan’s envoy suggests kashmir crisis could affect afghan peace talks in russia, days of fake news and real radiation after deadly explosion teenage suspects in canadian killings died of self-inflicted gunshot wounds photos show the devastation of monsoons ravaging india and pakistan german police look into killing of rare bird and vigilantes’ payback with pens, paper and motorcycles, journalists chronicle kashmir crackdown as u.s. nears a pullout deal, afghan army is on the defensive argentina’s macri trounced in primary by voters angry over economy hundreds of migrants stranded in mediterranean in standoff over aid ships"
224,2019-08-13,"waning of american power? trump struggles with an asia in crisis venezuela’s maduro cracks down on his own military in bid to retain power hong kong airport, a city’s symbol of pride, is now its hub of unrest russia orders evacuation of village near site of nuclear explosion protesters and the police face off at hong kong’s airport full video: protests at hong kong’s airport the u.s. and the taliban are near a deal. here’s what it could look like. god save the cathedral? in england, some offer mini golf or giant slide china is waging a disinformation war against hong kong protesters iran says tanker seized at gibraltar will be released soon"
225,2019-08-14,"this land is a sanctuary for aboriginal women. bulldozers may soon come. meeting a russian scientist? he might need to report on you iran arrests british-iranian academic amid tanker standoff with u.k. new everest rules could significantly limit who gets to climb ‘retake hong kong’: a movement, a slogan and an identity crisis emiliano sala suffered carbon monoxide poisoning in fatal plane crash he gave a bike to a refugee girl. 24 years later, she got to thank him. trudeau violated ethics law in snc-lavalin case, watchdog finds russia suspected by some in giant bulgaria hack inside the crackdown in kashmir"
226,2019-08-15,"leftist atop argentina race moves from kirchner’s shadow. will his policies follow? the anti-boycott law israel used to bar both omar and tlaib how youtube misinformation resolved a whatsapp mystery in brazil u.k. lawmaker rejects jeremy corbyn’s call to lead caretaker government novichok sickened 2nd british officer, police say britain’s ‘knifefree’ fried chicken leaves a bad taste for some israeli decision on omar and tlaib inflames politics in two countries u.s. seeks to reassure afghan military amid uncertainty over a peace deal going from hong kong to mainland china? your phone is subject to search gibraltar releases iranian tanker, hours after u.s. asked to seize it"
227,2019-08-16,"in russia, after the radiation came the rumors salvini’s standoff at sea highlights italy’s war on rescue ships peace road map for afghanistan will let taliban negotiate women’s rights u.k.’s baby bust: england and wales see all-time low birthrates rashida tlaib’s family in the west bank responds to controversy in tlaib’s ancestral village, grandmother weathers a global political storm trump administration approves f-16 fighter jet sales to taiwan bad news for germany’s economy might be good news for the far right bomb strikes pakistan mosque frequented by afghan taliban chief it takes one to know one: a german tv star takes on bullies"
228,2019-08-17,"63 killed as explosion turns kabul wedding into carnage india plans big detention camps for migrants. muslims are afraid. trudeau, in trouble in much of canada, still has fans in quebec with pickets, russian protesters look to sustain momentum sudan erupts in celebration after army and civilians agree to share power teenage brides trafficked to china reveal ordeal: ‘ma, i’ve been sold’ critic of china’s detention camps is free, but silence may be the price scorched portugal turns to the goat as a low-cost firefighter hong kong protests stay peaceful after a week of unrest a watchdog found trudeau broke the law, but not everyone agrees"
229,2019-08-18,"egyptian sought in f.b.i. qaeda query says he has nothing to hide seized iranian tanker leaves gibraltar despite u.s. pressure one minute it was an afghan wedding. the next, a funeral for 63. ‘we just want hong kong to stay hong kong’: protesters come out in force blackface, staple of arab comedy, faces surge of criticism a summer of angst in one of the world’s safest countries migrant ship stranded off italy in ‘crisis,’ aid group says french waiter shot dead over slow sandwich service, witnesses say women are fleeing death at home. the u.s. wants to keep them out. 1,800 rounds of tear gas: was the hong kong police response appropriate?"
230,2019-08-19,"palestinian authority bans activities by gay rights group notre-dame construction resumes in paris, but worries about lead remain iceland mourns loss of a glacier by posting a warning about climate change prince andrew, ‘appalled’ by epstein scandal, denies any role salvadoran woman cleared of homicide charges after stillbirth jeremy corbyn calls boris johnson ‘britain’s trump’ as campaign begins italy’s government faces a confidence vote where nothing is certain thailand’s roads are deadly. especially if you’re poor. al-bashir trial in sudan opens with claim of $90 million payment from saudis funerals take place after suicide attack on afghan wedding"
231,2019-08-20,"cardinal george pell’s sexual abuse conviction is upheld after desperate migrants jump ship, italy allows rescue vessel to dock radiation sensors went out in russia. official explanations changed. syrian forces move into strategic town, tightening grip on rebels pompeo concedes challenges on isis and north korea flaws in cellphone evidence prompt review of 10,000 verdicts in denmark italy’s prime minister announces his resignation italy’s government collapses, turning chaos into crisis what ‘victory’ looks like: a journey through shattered syria al-bashir is on trial in sudan. he’s not the first dictator to land in court."
232,2019-08-21,"man arrested in madrid ‘upskirt’ case involving 555 women 2 u.s. soldiers killed in afghanistan as talks with taliban resume horse-trading begins for italy’s next government. who will outsmart the other? fires in amazon rain forest have surged this year homeless children are being housed in shipping containers, english report finds german theme park shuts swastika-shaped ride boris johnson needs help from trump, but not too much the right answer? 8,186,699,633,530,061 (an abacus makes it look almost easy) china acknowledges holding an employee of u.k.’s hong kong consulate in denmark, bewilderment and anger over trump’s canceled visit"
233,2019-08-22,"amazon rainforest fires: the scope of the destruction with amazon rain forest ablaze, brazil faces global backlash where does italy’s enfeebled five star find itself? at the center of power ready for a 19-hour flight? tests to start on new york-to-sydney route syrian is convicted in stabbing death that set off riots in germany massacred at home, in misery abroad, 730,000 rohingya are mired in hopelessness denmark’s leader didn’t want a fight with trump. she got one anyway. hong kong charges 2 men over mob attack on protesters south korea says it will end intelligence-sharing deal with japan, adding to tensions meet the students fueling hong kong’s protests: ‘we may die’"
234,2019-08-23,"north korea launches 2 missiles, its 7th weapons test in a month two takes on justin trudeau’s time as prime minister as amazon fires spread, so do the misleading photos as amazon fires become global crisis, brazil’s president reverses course how a chain of protesters formed across hong kong brazil’s rainforest fires prompt alarm and anger in europe bomb kills israeli girl, 17, at a west bank oasis paris prosecutor opens investigation in jeffrey epstein scandal amazon rainforest fires: here’s what’s really happening american jailed in moscow on spy charges says guards injured him"
235,2019-08-24,"brazil marshals forces to fight amazon fires (and restore ‘positive perception’) as the amazon burns, europe seizes title of climate champion half of israelis want netanyahu out. but do they want benny gantz in? glasgow university pledges millions for ‘reparative justice’ for slavery ties trump asserts he can force u.s. companies to leave china in hong kong protests, tear gas and violence end a period of calm tehran orders crackdown as wealthy use ambulances to beat traffic for indonesia’s child jockeys, time to retire at 10, after 5 years of racing one more way to die: delivering food in cape town’s gig economy what satellite imagery tells us about the amazon rain forest fires"
236,2019-08-25,"rule 1 at the g7 meeting? don’t get you-know-who mad trump offers contradictory signals on china trade war tensions rise at hong kong protests plane and helicopter collide in spain, killing 7 iranian official makes surprise appearance on sidelines of g7 summit fury as british airways cancels scores of flights, some by mistake johnson walks tightrope at g7, as trump pledges ‘very big trade deal’ for u.k. hezbollah says drones that crashed in beirut suburbs came from israel trump sends mixed signals on china during g7 summit hong kong officer fires shot, and police use water cannons at protest"
237,2019-08-27,"hbo drama revives a national trauma for israel arun jaitley, bold indian finance minister, is dead at 66 the amazon is on fire. so is central africa. brazil’s bolsonaro on the environment, in his own words how china uses linkedin to recruit spies abroad anti-brexit lawmakers try cooperating, for a change how emmanuel macron positioned himself as star of the g7 show brazil angrily rejects millions in amazon aid pledged at g7, then accepts british aid hail and torrential rain turn spanish streets into rivers the thai palace posted photos of the king’s consort. then the website went down."
238,2019-08-28,"the israel-iran shadow war escalates and breaks into the open afghan forces still unable to counter violence alone, joint chiefs chairman says bold move or coup? social media reacts to boris johnson what did boris johnson just do to parliament? tim bell, 77, dies; brazen p.r. man for thatcher and other leaders new government takes shape in italy, sidelining salvini and the hard right u.s. offers amnesty to venezuelan leader, if he leaves power wang guodong, who painted mao year after year, dies at 88 kremlin denies involvement in berlin killing of ex-chechen commander with brexit gambit, boris johnson reveals a ruthless side"
239,2019-08-29,"ally attacks ally in yemen’s war within a war hamas arrests 10 suspects in gaza suicide bombings kay ann johnson, 73, who studied china’s one-child policy, dies in iran’s hierarchy, talks with trump are now seen as inevitable holidays are a way of life in france in august. yellow vests can’t afford them. w.h.o. warns of ‘dramatic’ rise in measles in europe britain’s queen is a figurehead, but she just got dragged into brexit politics ‘stop the coup’: protests against boris johnson’s parliament suspension chinese military rotates new troops into hong kong colombia’s former farc guerrilla leader calls for return to war"
240,2019-08-30,"our tennis expert on bianca andreescu shortchanged: why british life expectancy has stalled embattled at home, south korea’s leader turns on japan, stoking old hostilities iranian journalist seeks asylum after fleeing foreign minister’s press corps poland had the royal castle ready. then trump canceled his trip. where is the amazon rainforest vanishing? not just in brazil the best movies and tv shows new on netflix canada in september ‘we shall not surrender,’ says hong kong activist after arrest beijing’s hong kong strategy: more arrests, no concessions tensions over kashmir rise but india says no plans for war"
241,2019-08-31,"china’s prisons swell after deluge of arrests engulfs muslims now streaming on youtube: confessions from a presidential hit squad in gambia cancer recurs for navy veteran imprisoned in iran, diplomats say northwestern bahamas braces for heavy hit from hurricane dorian tens of thousands take to streets to protest boris johnson maneuver in parliament a mass citizenship check in india leaves 2 million people in limbo chaos as hong kong protesters face off with police slovenia has another trump statue. this one has vampire teeth. south korean lawmakers visit disputed islets claimed by japan north korea says hope of more u.s. talks is ‘disappearing’"
