,Date,News
273,2020-09-30,"rebuffed by vatican, pompeo assails china and aligns with pope’s critics paris chef commits suicide after assault allegations, family says the carnival parade is canceled, and rio is reeling woman dies in delhi after gang rape, fueling outrage again in india russians were urged to return to normal life. except for putin. indian court acquits hindu leaders of demolishing historic mosque foul-mouthed parrots to return to park, possibly reformed ski, party, seed a pandemic: the travel rules that let covid-19 take flight w.h.o. workers are accused of sex abuse during ebola response in congo trump-biden debate prompts shock, despair and, in china, glee"
274,2020-10-01,"yuri orlov, bold champion of soviet dissidents, dies at 96 lebanon and israel, officially enemies, agree to talks on sea border john turner, briefly its leader but long a force in canada, dies at 91 companies ditch plans for rapid spit tests at home. turkey jumps into another foreign conflict, this time in the caucasus new york and new jersey join a growing list of states with contact-tracing apps residents can use. e.u. presses legal action against britain over brexit plan italy’s daily new cases topped 2,000 for the first time since april. after 2 years of paralysis, belgium forms a (very fragile) government on china’s national day, hong kong police quash protests"
275,2020-10-03,"despite crises, india fixes its gaze on a bollywood tragedy data shows fewer afghan women than men get covid-19. that’s bad news. venice sea walls withstand first test in new video chris christie, who helped trump prepare for the debate, has the virus. floodgates in venice work in first major test armenia and azerbaijan: what sparked war and will peace prevail? battling wildfire and pandemic, ukraine faces a new foe: landmines britain and e.u. enter make-or-break phase for brexit deal by year’s end arctic expedition’s dress code raises concerns about sexism in science the u.s. and europe lag on implementing an essential weapon against the virus: contact tracing."
276,2020-10-04,"attack at german synagogue during sukkot raises anti-semitism fears for veterans, toxic rhetoric and political polarization are a new source of division. armenia’s leader makes plea to u.s. as conflict rages with azerbaijan bright lights of dubai beckon israel’s arabs but pose a quandary ‘keep calm and carry on’ may not work in a time of pandemic pope criticizes lack of unity in world’s response to coronavirus president trump, undergoing an experimental antiviral treatment, spends a third day in the hospital. hopes fade for new political course in algeria a year after popular uprising a black belgian student saw a white fraternity as his ticket. it was his death. mike pompeo cuts visits to south korea and mongolia from his asia trip."
277,2020-10-05,"killer in canada who dismembered rich relative gets 10-year sentence quino, creator of beloved ‘mafalda’ cartoon, dies at 88 in u.k.’s test and trace: now you see ’em, now you don’t ‘then i heard a boom’: heavy weapons take toll on civilians in armenia-azerbaijan clash ‘this incident should never have happened,’ hancock says cuomo won’t approve closing businesses in 9 n.y.c. hot spots, but will close schools in those areas on tuesday. ‘incredible what they’re doing,’ johnson says of vaccine team china ramps up a war of words, warning the u.s. of its red lines on capitol hill, the prospects for a stimulus deal before the election remain murky. indonesia’s parliament approves jobs bill, despite labor and environmental fears"
278,2020-10-06,"as the virus consumes the u.s. government’s elite, trump presides over a capital in chaos. saudi prince accuses palestinian leaders of failing palestinians ‘it really was abandonment’: virus crisis grips british universities far-right extremism taints german security services in hundreds of cases the pilgrimage must go on: senegal holds festival that could draw millions distrust of china jumps to new highs in democratic nations nerve agent was used to poison navalny, chemical weapons body confirms pompeo visits japan with message on china maduro wins chance of new ruling over billions in gold held in u.k. e.u. court rules against hungary law targeting soros-funded university"
279,2020-10-07,"putin, long the sower of instability, is now surrounded by it montenegro’s most prominent cleric has tested positive. berlin trial opens for man charged with murder on behalf of russia battle over mink fur almost brings down the polish government 2 men found guilty of aiding 2013 kenya mall attack new zealand stamps out the virus. for a second time. ‘the daily’: where is this pandemic headed? hurricane delta moves into gulf after striking, but mostly sparing, mexico golden dawn found guilty of running criminal organization in greece venezuela, once an oil giant, reaches the end of an era"
280,2020-10-08,"france toughens virus restrictions mohammad reza shajarian, iranian master singer and dissident, dies at 80 fire engulfs south korea high-rise, forcing hundreds to evacuate video shows massive fire in south korea high-rise apartment a low-income quarter needs to grow. a prized forest could pay the price. protesters and police clash in indonesia’s capital migrant boy dies after confinement on italian quarantine ship brazil surpasses 5 million virus cases, even as the pace of confirmed infections slows. ‘rural surge’ propels india toward more covid-19 infections than u.s. protests spread across indonesia over jobs law"
281,2020-10-09,"nobel peace prize awarded to world food program kamala harris’s ‘canadian dream’ e.u. members to adopt travel guidelines as coronavirus spreads as virus surges in europe, resistance to new restrictions also grows coronavirus lockdown ‘could have all been avoided,’ madrid’s residents say indian police accuse popular tv station of ratings fraud from hiding, kyrgyzstan’s leader declares state of emergency spain uses emergency powers to lock down madrid. militants in mali free 4 hostages after government releases prisoners azerbaijan and armenia agree to cease-fire in nagorno-karabakh"
282,2020-10-10,"a convicted kidnapper is chosen to lead government of kyrgyzstan fighting eases, briefly, after cease-fire between armenia and azerbaijan north korea unveils what appears to be new icbm during military parade for boris johnson, and maybe trump, covid as metaphor is hard to shake a famed horror director mines japan’s real-life atrocities hong kong arrests nine over protesters’ escape by speedboat"
283,2020-10-11,"fauci says his words were ‘taken out of context’ by the president’s campaign. for trump, defying mideast truisms produced breakthroughs and backfires feared shabab exploit somali banking and invest in real estate, u.n. says ‘call me a dreamer’: a shattered beirut neighborhood rebuilds offering few details, the white house doctor says trump is no longer contagious. with elections ahead, some african presidents try engineering results qanon is thriving in germany. the extreme right is delighted. in belarus, women led the protests and shattered stereotypes"
284,2020-10-12,"nigerians demand end to police squad known for brutalizing the young an italian teenager could become the first millennial saint israel accepts ethiopians of jewish descent, but fewer than promised boris johnson announces three-tier coronavirus alert system top general declines to endorse trump’s afghan withdrawal timeline britain’s new measures to control virus inflame north-south tensions e.u. agrees to penalize lukashenko, but gives him time to back down “ကျုပ်တို့က ကျည်ပြီးတယ်” ကလေးစစ်သားတို့ကြီးပြင်းလာချိန်မှာ စစ်၏အမွေက သက်ဆိုးရှည်ဆဲပင် ‘we were bulletproof’: as child soldiers grow up, legacy of war lingers taliban test afghan and u.s. resolve in talks by attacking a city"
285,2020-10-13,"white house embraces a declaration from scientists that opposes lockdowns and relies on ‘herd immunity.’ petition targeting murdoch swamps australian parliament’s website for nagorno-karabakh’s dueling sides, living together is ‘impossible’ while boris johnson sinks, rishi sunak is on the rise covid-19 vaccines are a chance at salvation for drug makers. jewelry ad featuring interfaith couple sparks outrage in india virginia’s governor was also a possible target of an anti-government plot, the f.b.i. says. leading slovak extremist sentenced to 4 years in jail over use of neo-nazi symbol turkish defector says he was ordered to kill politician in austria pelosi defends demand for broad stimulus package as senate prepares scaled-down bill"
286,2020-10-14,"world war ii-era ‘earthquake bomb’ explodes in polish waters barron trump tested positive for the virus but has since tested negative, melania trump says. pro-democracy protesters march in thailand europe, which thought it had the virus tamed, faces a resurgence central europe, spared in the spring, suffers as virus surges l.s.u.-florida is the latest college football game to be postponed because of an outbreak. as motorcade rolls by, thai royal family glimpses the people’s discontent vatican puts priests on trial over alleged abuse within its walls northern ireland announces four-week lockdown a w.h.o. official urges tighter restrictions in europe, and london will face new limits."
287,2020-10-15,"separatists kill 14 in attack on oil convoy in restive pakistani province cyprus ends ‘golden passport’ program after corruption accusations as virus surges and brexit bears down, boris johnson stalls for time london tightens coronavirus restrictions as cases rise in india, doctors warn that deteriorating air quality could make covid-19 even worse. will a half-step by macron be enough to blunt france’s second wave? freshman enrollment drops significantly at u.s. universities and community colleges. nearly 900,000 people in the u.s. filed new state unemployment claims last week. fires on slopes of kilimanjaro threaten a diverse ecosystem can a bill have a gender? feminine wording exposes a rift"
288,2020-10-16,"killing of white farmer becomes a flash point in south africa turkey moves closer to activating its russian air defense system riot police fire water cannons at thai protesters who was ‘el padrino,’ godfather to drug cartel? mexico’s defense chief, u.s. says eitan haber, rabin aide and israeli wordsmith, dies at 80 he dismembered his boss, but a judge ruled it manslaughter with brexit clock ticking, boris johnson vows, again, to walk away netherlands to allow doctors to help end lives of terminally ill children ‘i want to avoid another national lockdown,’ johnson says man beheads teacher on the street in france and is killed by police"
289,2020-10-17,"armenia and azerbaijan reach new cease-fire for nagorno-karabakh, then report violations bill offering l.g.b.t. protections in italy spurs rallies on both sides prime minister jacinda ardern of new zealand wins second term suspect stalked french school before beheading teacher, officials say for young rohingya brides, marriage means a perilous, deadly crossing jacinda ardern, hero to liberals abroad, is validated at home will we remember how hugging works when we are allowed to do it again?"
290,2020-10-18,"new york shuts down a wedding amid fears it would draw 10,000 people. after fleeing poland, an antiracism activist finds refuge in norway ‘we have to speak out’: thai students defy protest ban thai students defy protest ban with bangkok rally at front lines of a brutal war: death and despair in nagorno-karabakh using a law it hates, far right in spain takes aim at franco’s rivals a top palestinian official is in critical condition. a storied female warlord surrenders, taliban say, exposing afghan weakness ‘it’s insane’: this is what happened when schools reopened in a virus-hit community. pandemic weariness is making it harder to stem outbreaks, health officials say."
291,2020-10-19,"romans want to get rid of wild boars, but killing them? that’s another matter evo morales is out. his socialist project lives on. as britain edges toward lockdowns, long-held grievances flare up high-level u.s. mission to syria sought release of american prisoners state dept. to remove sudan from list of terrorist states trump calls fauci a ‘disaster.’ murderer who wielded narwhal tusk to stop terrorist gets royal pardon india captures chinese soldier along disputed mountain border festival cancels abu dhabi event after allegations of sexual assault latest clash between china and taiwan: a fistfight in fiji"
292,2020-10-20,"to test virus vaccines, u.k. study will intentionally infect volunteers nigerian forces fire on protesters ‘it’s a new day’: sudan exults in move to take it off list of terror states emiratis land in israel, firming new ties and angering palestinians modi warns india to keep its guard up as hindu festival season nears johnson announces highest coronavirus restrictions for manchester spanish judge releases a fugitive italian mafia suspect e.u. tells cyprus and malta to abandon ‘golden passports’ ireland reimposes national lockdown in ‘lobster war,’ indigenous canadians face attacks by fishermen"
293,2020-10-21,"the c.d.c. updates its definition of ‘close contact’ in relation to infection risk. a dozen protesters in nigeria reported killed by security forces france, waging a crackdown, honors a teacher and depicts a plot in beheading far-right party leader blasts spain’s handling of coronavirus south korea tries to quell anxiety over flu shots after 13 unexplained deaths no, mouthwash will not save you from the coronavirus, despite that study going around. nigerians protest police brutality thailand’s leader offers end to crackdown on pro-democracy protesters nigeria’s police brutality crisis: what’s happening now manslaughter charge urged for israeli officer in killing of autistic palestinian"
294,2020-10-22,"a #metoo awakening stirs in iran ‘we are not going to lie down’: a coronavirus revolt in england a radical cleric ignites an islamist resistance in afghanistan where europe’s second wave is filling up hospitals the worst virus outbreaks in the u.s. are now in rural areas. poland court ruling effectively bans legal abortions copenhagen mayor resigns amid #metoo wave in denmark new state unemployment claims in the u.s. fell below 800,000 last week. vatican extends deal with china over appointment of bishops lebanon’s former prime minister tapped to lead again despite cries for change"
295,2020-10-23,"a resurgent virus attacks the heartland, just before the election. poland becomes a “red zone’ as coronavirus cases rise trump announces sudan will move to normalize relations with israel libya’s cease-fire agreement is ‘fundamental’ to ending conflict, says u.n. ‘we need the curfew to avoid the worst’: milan imposes curfew trump continues to take swipes at pandemic-stricken new york. a francophile’s unexpected love affair with canadian wine how bolivia overcame a crisis and held a clean election outcry in philippines over general’s ‘warning’ to female celebrities edward snowden, in russia since 2013, is granted permanent residency"
296,2020-10-24,"as lawlessness roils nigeria, police chief vows to take back streets venezuela opposition figure, long confined, flees to spain turning 100, a former spanish soldier laments the curse of his birth year in south korea, draft resisters still go to prison. but now it’s a job. as china clamps down, activists flee hong kong for refuge in the west deadly explosion hits kabul tutoring center indigenous colombians, facing new wave of brutality, demand government action president andrzej duda of poland tests positive for coronavirus new airport, beleaguered symbol of ‘irreverent’ berlin, is opening at long last she used to clean city hall. now, she runs it."
297,2020-10-25,"n.y.c. billboards pair ivanka trump and jared kushner with damning quotes and statistics. in hot spots around the country, hospitals are reaching their limits. treaty to prohibit nuclear weapons passes important threshold spain declares state of emergency and sets nationwide curfew ‘an end to the chapter of dictatorship’: chileans vote to draft a new constitution in coronavirus testing, false positives are more hazardous than they might seem. after making a comeback during the pandemic, pro sports face a tough second act. with vacation rentals empty, european cities see a chance to reclaim housing pence’s chief of staff and several other aides test positive for the virus."
298,2020-10-26,"u.s. imposes sanctions on iran’s oil sector belarus opposition calls general strike, as protesters gird for long fight taking a page from white house, boris johnson bets on live press briefings gaza court convicts peace activists for video call with israelis british commandos storm tanker, ending standoff in english channel russian airstrikes kill dozens of turkish-backed rebels in syria europe’s virus numbers look like they did in the spring: high and getting higher. game day in green bay: empty sports bars, full hospitals. infection of pence aides raises new questions about the administration’s response to the virus. with a little more than a week until election day, trump and biden make their closing pitches on ‘60 minutes.’"
299,2020-10-27,"biden’s plans for latin america: end ‘bully dictating policy’ ‘we believe in science.’ washington, oregon and nevada join california’s vaccine-review plan. britain’s health workers face 2nd virus wave, but this time with less support most americans have been wearing masks since spring, the c.d.c. says. turkey sentences u.s. consulate employee to over 5 years in jail to combat the virus, some schools have moved classes outside. muslim countries denounce french response to killing of teacher, urge boycott roots of war: when armenia talked tough, azerbaijan took action a princess, long denied by belgium’s former king, meets with her father al qaeda feels losses in syria and afghanistan but stays resilient"
300,2020-10-28,"cuba says u.s. restrictions will force western union offices to close france and germany lock down as second coronavirus wave grows in azerbaijan, a string of explosions, screams and then blood ‘we need to hold on’: macron says france will reimpose lockdown germany will impose new restrictions to fight virus spike polish women lead strike over abortion ruling amid threats of crackdown after 12 years, arrest made in abduction of former times journalist david rohde palestinian leaders are banking on biden win next week protest erupts in poland after new abortion ban the issue that might sink the brexit trade talks: fishing"
301,2020-10-29,"from bolivia, lessons for a successful election why is europe keeping its schools open, despite new lockdowns? a top aide to saddam hussein is reported dead after terror attacks, muslims wonder about their place in france china’s leaders vow tech ‘self-reliance,’ military power and economic recovery macron calls knife attack in nice terrorism labour party suspends jeremy corbyn over anti-semitism response as the west stumbles, ‘helmsman’ xi pushes an ambitious plan for china the connection between ‘real housewives’ and public health behavior. where the virus is less bad: canada and germany."
302,2020-10-30,"glimmers of hope for a winter with tropical travel france’s hardening defense of cartoons of muhammad could lead to ‘a trap’ women protest new abortion restrictions in poland hospitalizations rise in n.y.c., but stays are shorter and fewer patients are dying. women converge on warsaw, heightening poland’s largest protests in decades earthquake rattles western turkey and greece, killing at least 14 u.s. says virus can’t be controlled. china aims to prove it wrong. egyptian teen seeks justice in rape case, and a battle erupts over women’s rights in turkey, a frantic rescue effort after a deadly earthquake two more men are arrested over knife attack in nice"
303,2020-10-31,"typhoon goni leaves philippines after only grazing manila britain expands coronavirus restrictions an ancient hill and forgotten dead: afghanistan’s haunted outpost rescue workers search for survivors after major earthquake in turkey greek orthodox priest wounded in lyon, france, shooting dramatic rescues after major earthquake kills at least 39 in turkey cut off from the world again, australia now finds silver linings as tanzania’s president wins a second term, opposition calls for protests england to shut pubs, restaurants and most shops as virus surges russian provinces hit by a second wave of coronavirus"
304,2020-11-01,"famed iranian artist under #metoo cloud faces art world repercussions deadly taliban attack probably used drone, a worrisome shift massive crowds gather at funeral of bishop who died from covid-19 poets and lovers: do rimbaud and verlaine belong in france’s panthéon? a typhoon spared the philippine capital. will manila be so lucky next time? typhoon goni kills at least 10 after making landfall in the philippines in russia’s idyllic wine country, dark tales of dreams dashed rescuers race against time to find survivors after quake in turkey for australians, geographic isolation is now something to embrace. after coughing, a state department official met with european diplomats. then he tested positive."
305,2020-11-02,"police in vienna patrol streets after shooting in city center vatican clarifies pope francis’s comments on same-sex unions terrorist shooting in capital of austria u.k.’s johnson faces a growing revolt over his coronavirus policy ‘dependent on participation,’ merkel says of lockdown effectiveness n.y.c. parents must decide — in two weeks — whether to send children to school. an english soccer star extends his efforts to feed children in need, as the government does nothing. as boris johnson plays scrooge, britons feed the hungry themselves whale sculpture stops train from plunge in the netherlands gunmen storm kabul university, killing at least 19"
306,2020-11-03,"vienna reels from a rare terrorist attack robert fisk, intrepid war correspondent, dies at 74 ivory coast president wins third term in disputed vote deadly school assault catapults kabul into even more despair john elway, the football hall of famer and denver broncos general manager, has tested positive for the virus. need a good cry? in mexico, a town picks the best person for the job two presidential candidates detained as they file to run in uganda new york city’s underground subway businesses are in deep trouble. if restaurants go, what happens to cities? as u.s. votes, a village in india prays for kamala harris"
307,2020-11-04,"poland delays a near-total ban on abortion bolsonaro’s eldest son, a senator, faces graft charges in brazil as italy’s eateries closed early, a small neighbor became a dinner hot spot tv journalist is arrested as assaults on press freedom rise in india a new front opens in the russia-ukraine conflict: borscht a transfixed world awaits what’s next in america having made peace abroad, ethiopia’s leader goes to war at home south korea detains north korean who crossed demilitarized zone voters who saw containing the coronavirus as the most important issue favored biden"
308,2020-11-05,"why is ethiopia at war with itself? e.s. reddy, who led u.n.’s efforts against apartheid, dies at 96 suspect arrested in deadly ambush of mormon family u.s. election is a high-stakes political struggle. in russia. a lockdown with loopholes: new virus restrictions come into force in england in covid-wrecked mexico, one doctor tried humor and home visits ethiopia escalates fight against its powerful tigray region north korea tells its people to stop smoking. but what about kim jong-un? kosovo president resigns to fight war crimes case in the netherlands a mutation in the virus has prompted denmark to kill millions of infected mink."
309,2020-11-06,"canada hasn’t slept well since the u.s. election gigi proietti, actor who embodied the roman spirit, dies at 80 in the netherlands, a cartoon in school leads to online threats and an arrest u.s. imposes sanctions on lebanese politician allied with hezbollah europe’s hospital crunch grows more dire, surpassing spring peak as china’s propaganda push continues, wuhan emerges as a star attacks in france point to a threat beyond extremist networks an afghan mayor expected to die. instead, she lost her father. ‘this is not democracy’: myanmar prepares for a troubled election hawaii’s reopening may be good for tourism. is it good for locals?"
310,2020-11-07,
311,2020-11-08,
312,2020-11-09,"u.a.e. changes laws to attract foreign tourists and investment jonathan sacks, the u.k.’s inclusive former chief rabbi, dies at 72 trump’s defeat weakens boris johnson in urgent brexit talks the politics of terrorism in a combustible europe trump’s fury feeds moscow and beijing accounts of u.s. chaos azerbaijan apologizes for downing russian helicopter, killing two you’ve got (century-old) mail: soldier’s note is echo of world war i era british peer criticized for calling kamala harris ‘the indian’ evo morales returns to bolivia to cheers — and worries ‘stand by her’: in china, a movement hands out free sanitary pads in schools"
313,2020-11-10,"macron and kurz flex antiterror muscles for domestic audience amadou toumani touré, former malian president, dies at 72 administration proposes arms deal for u.a.e., but some in congress already object peru’s surprise new leader stokes anger, fear in a traumatized country does trump’s defeat signal the start of populism’s decline? in bitter nagorno-karabakh war, a reordering of regional powers vatican report places blame for mccarrick’s ascent on john paul ii in brazil’s halt of chinese vaccine trial, critics see politics testing options are growing as more people consider traveling. as some offices reopen, employees return with both eagerness and reluctance."
314,2020-11-11,"trump’s post-election tactics put him in unsavory company austria’s leader seeks crackdown on islamist terrorism after attack south africa will lift international travel restrictions with village beheadings, islamic state intensifies attacks in mozambique spain unveils new covid strategy would he or wouldn’t he? johnson is relieved that biden called 3 arrested in genoa bridge collapse investigation brazil resumes chinese vaccine trial after a brief suspension following the death of a volunteer. hong kong pro-democracy lawmakers vow to resign archaeologists discover viking age ship burial in norway"
315,2020-11-12,"at least 74 drown in wreck off libya, u.n. agency says nobel peace prize: a growing list of questionable choices syria seeks return of refugees, but they fear leader’s wrath brexit hard-liners lose battle as aide to u.k’s johnson quits european union unveils initiative to stregthen l.g.b.t.q. rights video of corpse in hospital bathroom alarms italy as covid spreads britain won’t go ‘back completely to normal’ as virus cases increase france will not loosen covid-19 restrictions despite fewer cases jerry rawlings, from coup-plotter to ghanaian statesman, dies at 73 european union tries to counter anti-l.g.b.t.q. wave in hungary and poland"
316,2020-11-13,"how do canadians remember world war ii 75 years afterward? trump projects a rosy view on vaccines, while biden blasts the federal coronavirus response. nigeria goes on offensive against youth protesting police brutality does elon musk have the coronavirus? after four tests, he still doesn’t know. morocco launches military operation in western sahara buffer zone 911 call spurs fear and evacuation, but montreal police report no threat no signal: internet ‘dead zones’ cut rural students off from virtual classes. dominic cummings, powerful aide to boris johnson, resigns, report says top a.n.c. official charged with corruption in south africa parliament’s pandemic rules become an issue in britain."
317,2020-11-14,"iran denies that al qaeda leader was killed in tehran western sahara independence group ends truce with morocco it took a century to open a mosque in athens. then came the pandemic. ‘yogurt ladies’ of south korea deliver more than dairy lee hyo-jae, champion of women’s rights in south korea, dies at 95 lynn kellogg, who found the spotlight in ‘hair,’ dies at 77. sainted too soon? vatican report cast john paul ii in harsh new light ‘you cannot say no’: the reign of terror that sustains belarus’s leader rome tracks down the man behind all that graffiti. no, it’s not banksy. how a human rights angel lost her halo"
318,2020-11-15,"barreling toward central america, iota becomes a category 4 hurricane mummies discovered in egypt necropolis erdogan’s visit to northern cyprus stokes decades-long dispute peru’s president steps down after just 6 days, leaving country adrift egypt unearths new mummies dating back 2,500 years after war between armenia and azerbaijan, peace sees winners and losers swap places with progressive politics on march in new zealand, maori minister blazes new trails they once ruled ethiopia. now they are fighting its government. her abuse was a ‘family matter,’ until it went live"
319,2020-11-16,"hungary and poland threaten e.u. stimulus over rule of law links peru chooses 3rd president in a week amid street protests hurricane iota floods streets in colombia ‘you could compare it to a picasso’: pigeon sells for $1.9 million as brazil’s covid crisis eases, bolsonaro sees rising popularity instead of regaining momentum, johnson is stalled at home again pro-e.u. candidate wins moldova election over putin-backed rival u.k. diplomat is praised in china after saving drowning woman hurricane iota makes landfall in nicaragua britain’s prime minister is quarantining, and other news around the world."
320,2020-11-17,"u.s. to drop case against mexican ex-official to allow inquiry in mexico as fighting rages in ethiopia, aid groups plead for access to refugees corbyn reinstated by labour after he walks back anti-semitism remarks masayoshi son, chief executive of softbank, prepares for a ‘worst case scenario’ as cases rise. reassured by biden win, palestinians will resume cooperation with israel biden wants to rejoin iran nuclear deal, but it won’t be easy not dead yet: news site mistakenly runs dozens of v.i.p. obituaries a ride on the assembly line with the world’s most famous chalk as brazil’s virus crisis eases, jair bolsonaro’s popularity rises. german police arrest 3 suspects in heist of royal jewels"
321,2020-11-18,"kentucky closes its schools and bans indoor dining again as virus cases surge. mexico, outraged at arrest of ex-official, threatened to toss u.s. agents layers of tragedy, in a cemetery and in the mountains protests in thailand grow bolder, despite little change northern ireland man arrested decades after infamous birmingham bombings something elizabeth warren and jamie dimon agree on: the presidential transition must begin. boris johnson lays out u.k. plan for a ‘green industrial revolution’ ‘now, we fight face to face’: thailand’s protests shatter taboos iran accelerates nuclear program, but offers path back from confrontation somalia worries that a u.s. withdrawal will be disastrous"
322,2020-11-19,"egypt arrests human rights leader, continuing crackdown on dissent millionaire preacher skips bail in south africa, fueling international dispute jan myrdal, swedish author and provocateur, dies at 93 johnson, seen as a trump ally, signals alignment with biden toronto’s biggest mass killing case goes to trial on video africa surpasses 2 million confirmed coronavirus cases as the u.s. nears the 200,000 daily case mark, americans are urged to avoid thanksgiving travel. dutch police urge public to stop ‘pedo-hunting’ after vigilante violence ‘i’m also hopeful,’ w.h.o. european director says the culling of minks in denmark prompts a political crisis."
323,2020-11-20,"is it time for a more ambitious covid reduction target in canada? uganda releases opposition leader after clashes kill at least 28 a city put up candle-like christmas lights. ‘some people see other things.’ after trump’s embrace, saudis brace for a chillier tone from biden senator rick scott of florida is the latest member of congress to test positive. abolitionist is earliest black londoner honored with blue plaque a lie and a pizza joint: why australian officials reversed a lockdown. with federal assistance programs in doubt, millions of americans face financial hardship. a lie and a pizza shop: why australian officials reversed a lockdown she helped south korea in its time of need. in the pandemic, it repaid her."
324,2020-11-21,"hong kong and singapore put their planned travel bubble on hold. fighting the pandemic and healing its economic damage dominate talks at the g20 summit. sorry, but a negative test does not give you a green light for thanksgiving. for netanyahu and israel, trump’s gifts kept on coming ‘covid-zero’ is an idea gaining momentum. could it work in canada? remains of two killed in vesuvius eruption are discovered at pompeii nelly kaplan, whose films explored female strength, dies of covid at 89. kimchi making at home was going out of style. rural towns to the rescue. how a man with a van is challenging u.k. drug policy saudi arabia and human rights activists fight over kingdom’s image at g-20"
325,2020-11-22,"israeli panel to look into submarine scandal, riling netanyahu english gyms offer a new workout: civil disobedience where the pomegranate harvest is life, the taliban brought ruin a brazilian writer saw a tweet as tame satire. then came the lawsuits. machine-made molecules fight the coronavirus in lab animals. along russia’s ‘road of bones,’ relics of suffering and despair south dakota and new mexico offer a snapshot of the alternate realities in the u.s. pandemic. protesters in guatemala set fire to congress building over spending cuts the latest virus wave appears to have crested in europe, but the struggle is far from over."
326,2020-11-23,"lady elizabeth anson, party planner to the royals, dies at 79 johnson basks in a rare burst of good u.k. news a reality check for italy’s vaccination hopes: a flu-shot logjam england will lift coronavirus restrictions with a kiss, netflix gets tangled in india’s religious tensions the death rate in bulgaria soars as hospitals struggle to cope and doctors fall ill. bill gates is on a quest to vaccinate the world. can he do it? ‘i forget about the world:’ afghan youth find escape in a video game a $50 million ad blitz will try to turn covid-19 vaccine skeptics into believers. the shift to telemedicine may improve emergency health care."
327,2020-11-24,"priscilla jana, lawyer who battled apartheid, is dead at 76 britain will loosen coronavirus restrictions for christmas donors pledge less aid to afghanistan during a violent chapter tackling ‘period poverty,’ scotland is 1st nation to make sanitary products free in the first distribution push, 6.4 million doses of pfizer’s vaccine will be shipped across the u.s. amnesia grips a bosnian spa that served as a rape camp outcry in france after police clear paris migrant camp a russian vaccine maker reports positive results based on an incomplete trial. appeal in lockerbie bombing reaches scotland’s highest court video shows police clearing paris migrant camp"
328,2020-11-25,"soccer fans mourn the death of diego maradona saudi activist who fought for women’s right to drive is sent to terrorism court macron’s rightward tilt, seen in new laws, sows wider alarm in france nick saban, alabama’s coach, tests positive. iran frees british-australian scholar in prisoner swap france drops rape investigation of former deputy mayor of paris post-brexit border test leads to 5-mile traffic jam in southern england the c.d.c. is considering shortening its recommended quarantine period. meghan, duchess of sussex, shares her miscarriage grief cyclone nivar reaches india, battering its eastern coast"
329,2020-11-26,"england’s lockdown will lift, but many pub doors will stay closed venezuela raids food charity, interrupting meals for children video of police beating black man in paris fuels debate on filming officers paolo gabriele, pope’s butler in ‘vatileaks’ scandal, dies at 54 e.u. border agency accused of covering up migrant pushback in greece wedding rings lost in shipwreck will be returned to migrant couple delta announces ‘quarantine free’ flights from atlanta to rome. south korea reports its biggest one-day jump in cases in eight months. ethiopia’s leader escalates assault on tigray region, putting civilians at risk merkel outlines germany’s plan to extend restrictions through december."
330,2020-11-27,"pentagon chief visits somalia ahead of expected troop cuts how toronto plans to keep schools open amid its second lockdown swiss to vote on tougher responsibility proposal for companies britain set to leap ahead in approving vaccines u.s. coronavirus infections shoot past 13 million as officials plead with americans to spend black friday online. ‘remain home and stay on the good list,’ say n.y.c. santacon organizers. a chilling question divides europe: open ski slopes or keep them closed? iran’s top nuclear scientist killed in ambush, state media say trump gave w.h.o. a list of demands. hours later, he walked away. iranian diplomat accused of plotting to bomb dissidents goes on trial in belgium"
331,2020-11-28,"brazen killings expose iran’s vulnerabilities as it struggles to respond ethiopia claims victory in tigray conflict after shelling restive region’s capital daily covid-19 deaths in the u.s. rise back toward the record level set in april. u.s. coronavirus cases pass 4 million for the month of november, doubling the record set in october. protests over security bill in france draw tens of thousands israel’s pick to head holocaust memorial stirs international uproar guns, drugs and viral content: welcome to cartel tiktok assassination in iran could limit biden’s options. was that the goal? a video in a hospital courtyard captures an 81-year-old italian’s serenade to his dying wife. closing time for a village’s last pub?"
332,2020-11-29,"‘because she’s a girl’: lockdown exposes gender gap in u.k. sports afghan leader digs in on peace talks despite progress, officials say ‘i have never seen so many toadstools.’ a bumper crop of mushrooms in ukraine. offices of diego maradona’s doctor raided over his death plan to hold corporations liable for violations abroad fails in switzerland leadership of u.n. human rights body becomes proxy battle for world powers with art basel canceled, miami looks inward — and the show goes on. the lost days that made bergamo a coronavirus tragedy"
333,2020-11-30,"it may be weeks before we know if thanksgiving travel fed a virus surge. accepting the danger of human rights work in egypt, with food and humor positive test rate of 11 percent? france’s schools remain open. france’s major literary juries award prizes in a year of scandal iran mourns assassinated nuclear scientist ‘first decline’ in new global covid-19 cases since september, w.h.o. says nato needs to adapt quickly to stay relevant for 2030, report urges farmers in india protest new agricultural policies for japanese princess, fairy-tale wedding may be distant prospect new zealand announces charges in volcanic eruption investigation"
