,Date,News
181,2021-07-01,"with the delta variant spreading, portugal brings back curfews. give africa greater access to buy vaccines, a special envoy urges the european union. prominent women call for tech giants to act against online harassment virus surges in myanmar, where generals control vaccines william and harry unveil princess diana statue stolen picasso and mondrian paintings found stashed in a ravine in greece we want to hear from afghan war veterans crowds for european championship soccer games are driving infections, the w.h.o. says. unveiling of diana statue reunites william and harry, briefly indonesia announces restrictions for two major islands as the delta variant spreads."
182,2021-07-02,"as vaccination takes hold in canada, a slow reawakening begins ‘the world is watching’: britain gambles on reopening despite the delta variant tran thien khiem, 95, dies; a power in south vietnam before its fall tigrayan forces parade ethiopian soldiers through regional capital a new investigator targets powerful officials in beirut blast probe new york city’s caseload remains low and stable as the delta variant gains ground. after sudden defeat, captured ethiopian soldiers are marched to prison why the delta variant could end australia’s pursuit of ‘covid zero’ as afghan forces crumble, an air of unreality grips the capital member of greece’s neo-nazi golden dawn arrested after 9 months on the run"
183,2021-07-03,"cargo ship, recently israeli-led, is struck in high seas encounter these are the u.s. states trying lotteries to increase covid vaccinations. iran’s president warns of a potential fifth wave as the delta variant spreads. mudslide washes away homes in japanese resort town leaky gas pipeline sparks an inferno in the gulf of mexico ‘why?’ ukrainian army faces criticism for making women march in heels gas leak causes inferno in the gulf of mexico as england’s deer population explodes, some propose a mass cull brazil vaccine scandal imperils bolsonaro as protests spread suicide explosion kills 10, injures dozens in somalia"
184,2021-07-04,"overnight vaccination drive in rome reaches out to the ‘most fragile’ tropical storm elsa leaves 3 dead in the caribbean pope francis undergoes colon surgery and is said to be doing well fraud claims, unproved, delay peru’s election result and energize the right a diamond rush in south africa, born of desperation and distrust as secular peace effort stutters in israel, religious mediators hope to step in philippine military plane crashes with 96 people aboard indian police investigate whether scammers gave thousands of shots of salt water instead of vaccine. ‘red cradles’ nurture china’s next generation of communist leaders"
185,2021-07-05,"a jailed priest’s death in india stirs outrage stripped, groped and violated: egyptian women describe abuse by the state a closer look at the colon condition that hospitalized the pope england to lift most virus restrictions, including those for masks as lebanon’s crisis deepens, lines for fuel grow, and food and medicine are scarce canada’s grim legacy of cultural erasure, in poignant school photos vatican says pope is in ‘good general condition’ after colon surgery they were the nice, older couple next door. then the first body turned up. japanese resort town searching for 80 people after mudslide"
186,2021-07-06,"prominent dutch crime reporter is shot in center of amsterdam mary simon appointed as canada’s first indigenous governor general france drops plans to enshrine climate fight in constitution search teams identify site of russian plane crash colombian military leaders accused of assassinating civilians in civil war trudeau appoints canada’s first indigenous governor general steeped in soccer heartbreak, england holds its breath vatican history of obfuscation clouds news on francis’ health taliban try to polish their image as they push for victory tropical storm elsa pushes strong winds and rain into florida"
187,2021-07-07,"haiti’s president assassinated in nighttime raid, shaking a fragile nation jacob zuma, former south african president, is arrested a magnet for exploitation: haiti over the centuries. in the haitian diaspora: shock, sadness and a fear of what comes next haitian ambassador says assassination was by professionals haiti’s president is assassinated he went from banana exporter to president: ‘i am not a dictator’ what is an ‘état de siège’? no one seems quite sure. ever given, the ship that blocked the suez canal, is moving on streets in haiti empty after president is assassinated"
188,2021-07-08,"alleged assassins in haiti claimed to be d.e.a. political crisis in haiti deepens over rival claims to power assassination in haiti: what we know, and don’t know afghan war casualty report: july 2021 will surgery slow down (or speed up) a pope who’s in a hurry? italians pay last respects to tv star who was ‘one of us’ as the authorities seek the killers, some haitians take matters into their own hands. rachmawati sukarnoputri, 70, sibling rival in indonesia politics, dies haitian first lady hospitalized after attack japan declares new state of emergency in tokyo"
189,2021-07-09,"haiti calls u.s. for troops, after wild day of gunfights and suspicion colombian police chief gives update on haiti assassination suspects indigenous women assume and cede prominent positions in canada blast in tehran near state broadcasting headquarters rattles iran colombia confirms that 13 of its former soldiers are among the assassination suspects. italy holds its breath as its national soccer team prepares to face england taliban enter kandahar city and seize border posts yury dokhoian, chess coach who guided kasparov, dies at 56 more than 50 people die in bangladesh factory fire after ex-president’s arrest, south africa’s governing a.n.c. is more fractured"
190,2021-07-10,"egypt denies times report that officials sexually abused women haiti’s power vacuum escalates kingmakers’ battle for control on this german farm, cows are in charge. or at least coequals. after years as a battleground, investment boom lifts iraqi city privacy is still a victim when rape cases hit the justice system heat wave spread fire that ‘erased’ canadian town haitian officials called for u.s. military assistance. some haitians say, ‘no, no & no.’ in sri lanka, the government looks increasingly like a family firm jehan sadat, 87, widow of egypt’s president and women’s advocate, dies ‘mother, when will you come?’: the covid orphans of india"
191,2021-07-11,"murder mystery: what were colombian military vets doing in haiti? haiti’s police claim a florida-based doctor recruited mercenaries. third man with u.s. ties has been arrested in haiti assassination haitians denounce photos said to be of moïse’s corpse. dueling claims to power. broken institutions. how does haiti fix this? cubans denounce ‘misery’ in biggest protests in decades ‘we don’t need another michelangelo’: in italy, it’s robots’ turn to sculpt variants threaten global economic recovery, yellen warns one village quelled the virus. the next was overrun. it’s a bad sign for india. overwhelmed by chinese fleets, filipino fishermen ‘protest and adapt’"
192,2021-07-12,"arrest in haiti assassination leaves some baffled: ‘nobody ever heard of him’ israel allows those with weakened immune systems to get a third pfizer-biontech shot. with italian soccer victory, ‘brexit completed’ johnson urges caution as england is set to lift covid restrictions police in south africa fire rubber bullets at crowds as unrest escalates south african military is called in to quell violence ‘freedom day’ coming to england, ready or not haitian officials detail arrest of suspect in assassination ‘everyone has a tipping point’: hunger fuels cuba’s protests nepal court replaces prime minister after months of turbulence"
193,2021-07-13,"‘together, we can become a force’: haitians seek change after assassination ahmed jibril, militant palestinian leader behind attacks, dies at 84 ‘the spark has been lit’: cuban dissidents feel emboldened despite crackdown italy’s government to ban cruise ships from venice northern ireland’s marching season begins in a fraught year for unionists u.n. to form panel to investigate systemic racism in policing haiti plans funeral for assassinated leader a manchester mural was defaced by racist graffiti. soccer fans rushed to fix it. ‘patria y vida’ — homeland and life — watchwords in cuba’s protests as england speeds ahead on its reopening, scotland is moving cautiously."
194,2021-07-14,"london will still require masks on public transit, mayor says brazil president bolsonaro is hospitalized and faces possible surgery coronavirus cases surge across indonesia haiti’s u.n. ambassador calls on international community for help the caseload in indonesia has been skyrocketing, setting daily records. macron to the french: vaccinate or else legacy and policy mix as merkel takes a bow in washington scenes of chaos after bus crashes in pakistan pope francis returns to the vatican after surgery europe unveils plan to shift from fossil fuels, setting up potential trade spats"
195,2021-07-15,"canada nixes plan to bring extra michigan vaccines to border tunnel raffaella carrà, saucy superstar of italian tv, dies at 78 3 sought in haitian president’s killing, colombian police say regrets in south africa after lives and livelihoods lost in mass unrest in england, a call to tax sugar and salt iraqi authorities revise down death toll in covid hospital fire poland escalates fight with europe over the rule of law as covid rages in myanmar, army hoards oxygen, doctors say lebanon’s designated prime minister quits amid swirling crises africa records a million new cases in a month, its fastest increase so far."
196,2021-07-16,"my most memorable interview with a residential school survivor in slain haitian leader’s hometown, fear and a vow: ‘we’ll kill them, too’ european floods are latest sign of a global warming crisis haitian ex-intelligence officer gave order to kill president, colombia says the village of müsch lost its power, running water and cellphone coverage. then it lost its bridge. vatican sex abuse trial ends with call for six-year sentence for priest deadly flooding ‘shows the urgency,’ of climate change, official says flooding in europe, in pictures textbooks featuring malala yousafzai are removed from bookstores in pakistan some residents return home, with caution, in belgium’s third-largest city."
197,2021-07-17,"the pandemic has a new epicenter: indonesia los angeles county’s sheriff declines to enforce the mask mandate about to resume. 5 texas democrats who fled their state to stall a voting bill test positive in washington. positive coronavirus tests halt the production of ‘bridgerton’ in the u.k. twice in three days. britain’s health secretary, sajid javid, tests positive for the coronavirus. floods thrust climate change to center of german campaign as toll mounts many travelers to england may skip quarantine as of monday, but not those from france, where beta is present. less vaccinated states are feeling the force of delta’s surge in the u.s. ‘a special sadness’: floods bring death to a german care home israeli companies aided saudi spying despite khashoggi killing"
198,2021-07-18,"israeli spyware maker is in spotlight amid reports of wide abuses ‘historical distortions’ test south korea’s commitment to free speech olympics organizers report first virus cases in athletes’ village ‘they just left us’: greece is accused of setting migrants adrift at sea neighbor helping neighbor, german volunteers lead flood recovery merkel visits german town devastated by flood coco gauff tests positive for the virus, another blow for the tokyo olympics. australia’s liz cambage says the thought of the olympics’ covid bubble gave her panic attacks. merkel visits flood region as toll continues to mount boris johnson to self-isolate, reversing plan to enter n.h.s. pilot program"
199,2021-07-19,"canada will reopen its border with the u.s. and hopes to allow others in by early september. kurt westergaard, 86, dies; his muhammad cartoon sparked outrage ben & jerry’s to stop selling ice cream in israeli-occupied territories ‘if not now, when?’ johnson asks as england ends restrictions mayor bill de blasio rejects any new indoor mask mandate amid a case rise in new york. jewish prayer at contested holy site in jerusalem sets off alarms on england’s ‘freedom day,’ rising virus cases and a prime minister in isolation ‘facebook isn’t killing people’: biden softens his attack over vaccine misinformation. london nightclubs ring in ‘freedom day’ as virus cases rise in lithuania, migrants find themselves caught in a geopolitical battle"
200,2021-07-20,"‘please save us!’ grim scenes in china as flood inundates a subway josef silverstein, scholar and critic of myanmar, dies at 99 a new day in haiti? many haitians have their doubts. haiti arrests 3 police officers as part of investigation into president’s killing indonesia extends restrictions during a muslim holiday. this holiday season: cows, goats and buffaloes delivered to your door france passes climate law, but critics say it falls short e.u. slams poland and hungary on rule of law, but to little effect canada to reopen border to vaccinated u.s. travelers on england’s canals, boaters embrace the peace and pace of a floating life"
201,2021-07-21,"world health officials call for urgent vaccine donations to stem covid in central america and the caribbean. a rap song lays bare israel’s jewish-arab fracture — and goes viral mourning haitians console martine moïse, widow of the slain president german candidates fail to find footing in flood response what you need to know about germany’s national election ‘i am thirsty!’ water shortages compound iran’s problems british columbia declares state of emergency over wildfires protests in iran intensify amid water shortage britain introduces measures to curb street harassment and violence against women france’s ideals are a harder sell among diverse youth"
202,2021-07-22,"argentina formally recognizes nonbinary people, a latin american first u.k. leaders hail a return to normal; their phone app disagrees as european nations look to national health passes, can the u.s. learn any lessons? italy says it will require proof of vaccination or a negative test for many social activities. chinese health officials shocked by w.h.o. covid-19 origin study canadian veterans fill void to help afghans who once worked with them australian prime minister apologizes for delayed vaccine rollout pulling levers in exile, belarus opposition leader works to keep her influence alive floods in china leave many stranded teen wins libel case against tommy robinson, u.k. far-right activist"
203,2021-07-23,"a border reopening, at least one way, and some travel tips protesters against the tokyo olympics gather outside stadium italy will require proof of vaccination for public events new zealand pauses quarantine-free travel with australia u.s. strikes taliban targets in a show of force in afghanistan france adopts laws to combat terrorism, but critics call them overreaching russia signs deal with dubai logistics company to navigate thawing arctic haiti holds funeral for assassinated president persuasion vs. coercion: vaccine debate in europe heats up the european union’s drug regulator authorizes the moderna vaccine for children 12 and older."
204,2021-07-24,"protesters clash with riot police over french health passes thousands rally for equality at budapest pride march large covid-related protests hit france, italy and australia. in hungary, an embattled l.g.b.t.q. community takes to the streets anti-lockdown protesters clash with police in sydney hospitalized with covid, a conservative tennessee radio host shifts his message to urge vaccinations. flood deaths in china show road risks from climate change cambodia forces people into bleak quarantine camps as an outbreak rages. amateur fossil hunters make rare find in u.k. using google earth u.s. to announce troop drawdown from iraq, but little is expected to change"
205,2021-07-25,"u.s. general won’t commit to ending airstrikes on taliban rescuing china’s muzzled past, one footnote at a time a landslide kills 9 people and destroys a bridge in india soccer team was lone bright spot in west bank village. virus took that, too. landslide kills 9 in northern india and destroys bridge no longer ‘hidden victims,’ children are dying as virus surges in indonesia disinformation for hire, a shadow industry, is quietly booming in nagorno-karabakh, land mines, bulldozers and lingering tensions the fisherwomen, chevron and the leaking pipe"
206,2021-07-26,"mexican workers on border get vaccines to aid them, and the u.s. economy lebanon turns to billionaire tycoon to form next government monsoon rains inundate towns in india extreme weather leads to flooding in belgium and england in iraq, going viral can bring fame, and the threat of violence sardinia, italy, battles extreme fires protests escalate in tunisia as tensions grow scores die in india as monsoon rains swamp towns and send boulders tumbling wildfires ravage the italian island of sardinia in ‘a disaster without precedent.’ wildfires ravage sardinia in ‘a disaster without precedent’"
207,2021-07-27,"with gatherings banned amid turmoil, tunisians can only watch. and wait. british prime minister urges caution as new case numbers fall india border clash leaves at least 5 dead at least 5 killed in india state border clash industrial explosion in germany causes serious damage why are india and the u.s. sparring over a $110 million mumbai mansion? after years of chinese influence, u.s. tries to renew ties in southeast asia critics pounce on naomi osaka after loss, denting japan’s claim to diversity the olympic mascots aren’t winning any medals uganda detains missing weight lifter for possible fraud"
208,2021-07-28,"china’s new u.s. ambassador is likely to reflect beijing’s confidence why tunisia’s promise of democracy struggles to bear fruit ‘terror’: crackdown after protests in cuba sends a chilling message after a long lockdown and vaccination campaign, is england on the road to normality? khamenei adds to doubts on iran nuclear deal talks syrian doctor indicted in germany for crimes against humanity china’s foreign minister meets with the taliban londoners were promised a hill with a view. they got a pile of scaffolding. poles tussle over an icon of their past, with an eye on the future heavy monsoon rains leave thousands homeless in bangladesh"
209,2021-07-29,"here are the details from biden’s latest push to spur vaccinations. how europe, after a fumbling start, overtook the u.s. in vaccination coronavirus cases surge in tokyo and throughout japan israel to offer third covid vaccine shot to those over 60 israel will give third covid vaccine shots to those 60 and older. italy’s mr. fix-it tries to fix the country’s troubled justice system — and its politics, too at least 80 killed as flash floods destroy village in afghanistan philippine president warns of home detainment for vaccine refusers these herders lived in peaceful isolation. now, war has found them. russia successfully docks at international space station"
210,2021-07-30,"delta variant forces japan to extend state of emergency three members of the olympic refugee team will soon call canada home wildfires rage across turkey murder trial in sweden could shine unsavory light on iran’s new president virus cases are rising around the world, and deaths in africa are surging. here’s who is hospitalized for covid in new york city. spanish court targets chilean bank tied to pinochet ‘do what we can’: u.s. official promises assistance for afghans greece accuses aid groups of helping smugglers of migrants u.s. restaurants scramble to reimpose rules."
211,2021-07-31,"demand for shots is increasing in less-vaccinated states under siege from the delta variant. demonstrations against france’s vaccine pass surge for a third weekend, even as cases rise. delta variant drives global virus surge, w.h.o. warns police in china detain canadian pop star on suspicion of rape key afghan city in danger of falling to the taliban ‘the war has changed.’ in just days, the u.s. shifts tactics against the virus. the long kiss goodbye: will covid end the french bise forever? in south africa, poachers now traffic in tiny succulent plants as fears grip afghanistan, hundreds of thousands flee body of reuters photographer was mutilated in taliban custody, officials say"
212,2021-08-01,"in addition to covid, more children are getting a respiratory virus more commonly seen in winter. olympic sprinter stays in japan after belarus tries to send her home olympic sprinter from belarus seeks refuge in japan, fearing jail at home thousands protest france’s vaccine pass for a third week n.i.h. director says asking for proof of vaccination is a step ‘in the right direction.’ russia scoffs at olympic ban: ‘let them listen to classical music’ tunisia’s president holds forth on freedoms after seizing power riots shatter veneer of coexistence in israel’s mixed towns what we lost that day top myanmar general says military rule will continue into 2023"
213,2021-08-02,"the u.s. finally hits biden’s self-imposed goal of 70 percent of adults partly vaccinated four weeks late. florida may face its worst wave ever as the delta variant spreads. germany will offer vaccine booster shots starting in september senator lindsey graham says he has a breakthrough virus infection. the death toll continues to rise following flooding in china with #metoo case, china takes a swipe at celebrity obsession looking for st. mark’s square? you may find yourself in a shipyard instead. haitians investigating president’s death, under threat, go into hiding pfizer and moderna raised their vaccine prices in their latest e.u contracts. the death toll from flooding in china rises sharply, to more than 300."
214,2021-08-03,"as ethiopia’s civil war rages, bodies float downriver into sudan iraq reclaims 17,000 looted artifacts, its biggest-ever repatriation israel will add more countries, including the u.s., to its quarantine list. two travelers to canada are fined for using fake covid-19 documents. firefighters battle blazes in greece amid scorching temperatures belarus sprinter becomes an unlikely dissident heat emergency brings record temperature and fires to southern europe wuhan, where the virus emerged, will test all residents after its first outbreak in over a year. influencer in chief: macron answers vaccine skeptics on tiktok and instagram. missing belarusian activist is found dead in park in ukraine"
215,2021-08-04,"the biden administration plans to require most foreign visitors to be vaccinated. abebech gobena, the ‘mother teresa’ of africa, dies at 85 israel retaliates after militants fire rockets from lebanon indigenous people face a unique risk that is poorly understood, a w.h.o. official said. world’s coronavirus infection total passes staggering figure: 200 million turkey battles worst blaze in decades turks wage war on social media as raging fires turn political belarus sprinter’s defection sheds light on a dictator’s levers of control britain to include 16- and 17-year-olds in covid vaccine campaign beirut commemorates year anniversary of blast"
216,2021-08-05,"a new president takes office in iran, solidifying hard-line control new iranian president sworn in 9-year-old’s death in delhi renews protests against sexual violence boston’s mayor draws fire for condemning vaccine passports. afghan war casualty report: august 2021 in photos: fires ravage southern europe to head off illegal dance parties, ibiza calls in foreign undercover detectives. ‘you just think about eating’: why tunisians backed a presidential power grab villages are evacuated and ancient sites under threat from fires ravaging europe. megachurch co-founder is charged with concealing child sexual abuse"
217,2021-08-06,"russia doesn’t send u.s. investor to jail but still sends a warning canada’s drought is forcing farmers to make once-unthinkable choices wildfires rage across turkey an arkansas judge temporarily blocks the state’s ban on mask mandates. italians (mostly) embrace a ‘green pass’ to prove vaccination on its first day after deadly floods, a german village rethinks its relationship to nature charged with treason, a genocide survivor opts to fight, not flee wildfires in greece blaze destructive path across country taliban seize afghan provincial capital just weeks before final u.s. withdrawal otelo saraiva de carvalho, 84, dies; key figure in portugal revolt"
218,2021-08-07,"wildfire forces hundreds to escape greek island by sea greek fires force thousands more to evacuate behind the haiti assassination, colombia’s growing mercenary industry taliban take second afghan city in two days fragrance maker dares to sniff ‘what life really smells like’ they wait hours to withdraw cash, but most a.t.m.s are empty is a big casino footprint in a tiny principality a good or a bad bet? conservative fellow travelers: tucker carlson drops in on viktor orban"
219,2021-08-08,"as afghan cities fall to taliban, brutal new chapter unfolds new orleans jazz fest is canceled amid rise in virus cases. the propaganda war intensifies in afghanistan as the taliban gain ground wildfire scorches the greek island of evia the fall of sar-i-pul threatens a commercial hub in afghanistan’s north. arkansas’ governor says it ‘was an error’ to ban mask mandates. with more freedom, young women in albania shun tradition of ‘sworn virgins’ the taliban seize key city in northern afghanistan another provincial capital, taliqan, falls to the insurgents on sunday. fires continue to ravage greece amid europe’s protracted heat wave"
220,2021-08-09,"canada reopens border to u.s. travelers belarus leader lashes out at the west, a year after crushing protests fear sets in as taliban seize former bastions of resistance canada reopens to vaccinated americans but few rush to the border canadian wildfires could intensify from a looming heat wave. biden ramps up pressure on cuba, abandoning obama’s approach suspect in fire at french cathedral is arrested in killing of a priest on afghanistan’s front line, there are no good choices families displaced by taliban offensive shelter in a kabul park the insurgents’ success in northern afghanistan is an ill omen for kabul."
221,2021-08-10,"thousands in britain are trying to save geronimo the alpaca from execution heat wave could strengthen canadian wildfires ying-shih yu, renowned scholar of chinese thought, dies at 91 bolsonaro prompts fears of a power grab with attacks on brazil’s voting system germany will stop paying for virus tests for people choosing to remain unvaccinated. mexico’s president defends news anchor after cartel threat saudi arabia lifts a ban on foreign pilgrims heading to mecca. non-e.u. visitors to france can get a health pass to enter social venues. sexual assault suit against prince andrew renews questions about his royal role taliban overrun 3 more provincial capitals, increasing pressure on kabul"
222,2021-08-11,"new york’s incoming governor faces difficult decisions as virus cases rise. w.h.o. is testing more drugs in search for covid treatments a new initiative will bring more vaccines to latin america and the caribbean. heavy floods tear through northern turkey scottish group seeks source of trump’s funds for golf courses poland’s government wins vote on media bill, despite losing majority death toll rises in algerian wildfires at least 5 children are missing as flash floods sweep through northern turkey. smoke billows over parts of british columbia wildfires in algeria kill more than 60 people."
223,2021-08-12,"rare mass shooting in britain leaves 6 dead, including a child australians seek ways to speed vaccinations as government rollout sputters. the largest u.s. teachers’ union announces support for vaccination or testing for educators. afghanistan collapse accelerates as the taliban capture 3 vital cities the h.h.s. will require its health workers to get the covid vaccine. after a long battle, firefighters contain some wildfires in greece. sicily registers record-high temperature as heat wave sweeps italian island sudan inches closer to handing over ex-dictator for genocide trial australian officials are criticized over ‘double quarantine’ for olympians. meet delta, the good samaritan robot in an indonesia village."
224,2021-08-13,"a possible election call as the pandemic’s 4th wave gets underway under pressure to quit, afghanistan’s president pledges only to end ‘instability.’ trudeau weighs snap election in canada the afghan military was built over 20 years. how did it collapse so quickly? the taliban seek to isolate kabul, the pentagon says. los angeles and chicago schools will mandate teacher vaccinations. u.n. calls for taliban to end its offensive in afghanistan afghanistan’s unraveling may strike another blow to u.s. credibility flash floods kill over two dozen in northern turkey russia says it will expel a bbc journalist"
225,2021-08-14,"social media posts from the quake-damaged area of haiti help convey the disaster’s scope. hundreds dead after magnitude 7.2 earthquake hits haiti 20 years of defense, erased by the taliban in a few months haiti quake prompted tsunami warning that was later rescinded. haiti lies in the possible path of tropical storm grace. the latest haiti earthquake was more powerful than the devastating quake in 2010. afghanistan’s commercial hub, mazar-i-sharif, falls to the insurgents. here is what to know about the haiti earthquake. mysterious hacker group suspected in july cyberattack on iranian trains a pricey drive down montenegro’s highway ‘from nowhere to nowhere’"
226,2021-08-15,"‘i’m the only surgeon’: after haiti quake, thousands seek scarce care in an overrun kabul, many have no place to run the u.n. chief urges the security council to ‘use all tools’ to help afghanistan. afghans working for u.s. government broadcasters fear taliban backlash. in washington, recriminations move as quickly as the taliban. taliban occupy afghan presidential palace blinken says the taliban moved faster than expected and defends the removal of u.s. troops. flash floods in turkey kill 59, and dozens are still missing a week into taliban rule, one city’s glimpse of what the future may hold trudeau calls early election in canada"
227,2021-08-16,"chaos ensues at kabul airport as americans abandon afghanistan after 7 years of failing to fix afghanistan, ghani makes a hasty escape u.s. allies flee afghanistan on iconic friendship bridge dominic raab outlines british efforts to combat the taliban united nations must not ‘abandon’ afghanistan, secretary general says what scenes from the taliban’s victory in afghanistan reveal chaos and desperation at the kabul airport haiti quake destroyed many churches, shredding a mainstay of support rescue efforts continue in haiti as storm approaches deaths in custody of two brothers fuel anger over covid enforcement in kenya."
228,2021-08-17,"u.s. mask requirement for travelers is extended to january. taliban promise peace, but doubt and fear persist overwhelmed by coronavirus, cuba’s vaunted health system is reeling taliban hold first press conference after takeover female newscaster interviews taliban spokesman taliban spokesman, in first news conference in kabul, pledges no reprisals. for america, and afghanistan, the post-9/11 era ends painfully who are the taliban, and what do they want? new zealand shuts down after coronavirus case is found for afghan women, taliban stir fears of return to a repressive past"
229,2021-08-18,"afghan president blames ‘political failure’ for taliban takeover first resistance to taliban rule tests afghanistan’s uncertain future british court denies last-ditch effort to save geronimo, the divisive alpaca the dangerous road to the kabul airport biden says u.s. troops may stay longer if needed for evacuations. earthquake and floods have set back haiti’s faltering effort to curb the pandemic. hong kong police arrest students over ‘advocating terrorism’ nations rush to fly evacuees out of kabul why europe’s leaders say they won’t welcome more afghan refugees collapse and conquest: the taliban strategy that seized afghanistan"
230,2021-08-19,"a 17-year-old afghan soccer player died falling from a u.s. evacuation plane. hunted by the taliban, u.s.-allied afghan forces are in hiding deal provides aid to gazans, but reconstruction is elusive taliban quash protests and seize enemies, tightening grip on afghanistan what is shariah law, and what does it mean for afghan women under the taliban? the u.s. wants a u.n. meeting scaled back to avoid a ‘superspreader event.’ grace weakens to tropical storm, but hurricane fears remain in photos: afghanistan under the taliban with afghan collapse, moscow takes charge in central asia booster shots ‘make a mockery of vaccine equity,’ the w.h.o.’s africa director says."
231,2021-08-20,"how to help afghan refugees and the relief effort a baby passed over a wall in kabul is reunited with his family, the military says. biden defends afghanistan evacuation as thousands besiege kabul airport as canada awaits a new group of refugees, questions loom evgeny sveshnikov, grandmaster and theorist of chess, dies at 71 ‘my dreams died’: on kabul’s streets with a woman protest leader dr. gino strada, who brought health care to the desperate, dies at 73 putin takes shot at west, but says he’ll work to ‘normalize’ afghanistan patience runs thin in haiti quake zone as fights erupt for cash and food ‘we will get you home.’ biden vows to rescue americans despite mayhem in kabul."
232,2021-08-21,"u.s. seeks to compel airlines to provide planes to speed evacuation of afghans. videos show injuries, desperation as afghans rush to enter kabul airport. desperation as afghans seek to flee a country retaken by the taliban health officials warn people not to treat covid with a drug meant for livestock. evacuees from afghanistan arrive in countries abroad a former pence aide says trump and miller tried to stymie afghan refugee efforts. resistance fighters drive taliban from 3 districts in the mountains north of kabul. the situation at kabul’s airport deteriorates as diplomats warn of threats. fears rise about safety of afghan airport as u.s. warns americans to stay away a taliban leader has arrived in kabul, as the group aims to form a new government."
233,2021-08-22,"chaos persists at kabul airport as taliban discuss new government biden says the afghan evacuation deadline may be extended. in haiti, need is overwhelming, but some politicians’ charity rings false josephine baker to be honored with a panthéon burial tony blair criticizes u.s. exit from afghanistan ‘my blood is boiling’: war fever surges in ethiopia as its civil war spreads crowds continue to surge at kabul airport sardinian village tries to save an ancient tree scorched by fire tony blair, who led the u.k. into afghanistan, criticizes the pullout. the world’s last samaritans, straddling the israeli-palestinian divide"
234,2021-08-23,"crowds continue to wait outside kabul airport taliban reject extended deadline as u.s. races to finish evacuation the top u.s. officer in afghanistan talks with the taliban almost every day. the taliban holds first meeting of religious leaders since taking kabul. afghan fiasco raises hard questions for europe american vet returns to italy to greet ‘bambini’ he last saw in 1944 a 6-year refit winds back the clock at a berlin landmark afghan refugees find a harsh and unfriendly border in turkey australia should shift its focus away from lockdowns, its prime minister says. signs bubble up that a chinese city is growing weary of lockdown."
235,2021-08-24,"u.n. warns of reports of human rights abuses by the taliban the world bank is freezing aid disbursements to afghanistan. new israeli leader backs hard line on iran but softer tone with u.s. under taliban rule, life in kabul transforms once again biden says the u.s. is poised to meet the afghan withdrawal deadline, at least for now. montenegro pledges to stamp out a deadly trade: cigarette smuggling chaos at kabul airport continues as evacuations accelerate the c.i.a. director visited kabul for secret talks with the taliban. indonesia is easing restrictions gradually as cases fall. chad’s former president, jailed for crimes against humanity, is dead. reports cite covid."
236,2021-08-25,"u.s., others warn of threat at airport in kabul and tell citizens to leave immediately. global surge is stabilizing, albeit at a high level, w.h.o. says merkel pledges to help afghans beyond u.s. withdrawal anti-taliban fighters gather in the panjshir valley the w.h.o. will address inequities by making vaccines in latin america. blinken provides update on u.s. rescue mission in afghanistan the taliban wants to forget the past, a leader tells the times, but there will be some restrictions. read excerpts from navalny’s interview with the times afghan robotics team arrives in mexico after evacuation in first interview from jail, an upbeat navalny discusses prison life"
237,2021-08-26,"where suicide bombers struck at the kabul airport after decades of war, isis and al qaeda can still wreak havoc suicide bombers in kabul kill dozens, including 13 u.s. troops islamic state suicide attack kills dozens at kabul airport bottlenecks at an adult tricycle company illustrate continuing economic challenges. scenes of chaos after blasts rock area around kabul airport. a stranded interpreter, and the soldiers who would not let go border standoff over afghan migrants highlights e.u. fears of new influx populist hero or demagogue: who is tunisia’s president? president biden condemns terrorist attack and vows to hunt down those responsible."
238,2021-08-27,"how canadian leaders campaign in a pandemic texas anti-mask organizer clings to life in a battle with covid-19. u.s. launches strike on isis-k as bombing’s death toll soars after airport bombing, an afghan family buries a father, and hope he was a baby on 9/11. now he’s one of the last casualties of america’s longest war. italian official resigns after uproar over honoring mussolini’s brother giant puppet ruffles some feathers on a long walk through greece he built a robot to prove a point about refugees pakistan emerges as a winner. what will it do now? denmark says covid is no longer a ‘socially critical disease.’"
239,2021-08-28,"after video of abusive nurse, canada’s indigenous seek health overhaul u.s. officials warn americans again to leave the kabul airport after biden says a new attack is ‘highly likely.’ a reprisal strike killed two isis militants and wounded another. evacuations from kabul wind down as u.s. prepares to pull last troops italy will impose tighter restrictions in sicily after a surge in cases. the u.k. is ending its civilian evacuations from kabul today. the u.s. retaliates over the airport bombing, days before the withdrawal deadline. one afghan family resettling in the u.s. finds a respite. myanmar’s monks, leaders of past protests, are divided over the coup britons, unfazed by high covid rates, weigh their ‘price of freedom’"
240,2021-08-29,u.s. conducts drone strike in kabul and winds down airlift as deadline nears at least one dead as tropical storm nora lashes mexico with heavy rain american university of afghanistan students and relatives trying to flee were sent home. e.u. set to propose travel restrictions on u.s. visitors ‘what will happen to me?’ an uncertain future awaits afghans who fled u.s. diplomats are unlikely to stay in afghanistan after troops leave. houses of worship struggle with fear of delta’s rise within their congregations. biden witnesses the return of service members killed in the kabul airport bombing. some afghans say that enemies of the taliban have begun to disappear. the u.s. strikes vehicle loaded with explosives in kabul.
